epsilon,gamma_t,AGF
-2.040816326530608960e-03,1.151395399326448146e-03,9.987344583417846478e-01
-2.040816326530608960e-03,1.456348477501244378e-03,9.984699218840734636e-01
-2.040816326530608960e-03,1.842069969326716331e-03,9.981355107063357712e-01
-2.040816326530608960e-03,2.329951810515372077e-03,9.977128298856503541e-01
-2.040816326530608960e-03,2.947051702551809708e-03,9.971786817809800141e-01
-2.040816326530608960e-03,3.727593720314941773e-03,9.965038301165430878e-01
-2.040816326530608960e-03,4.714866363457394238e-03,9.956514681609128781e-01
-2.040816326530608960e-03,5.963623316594642357e-03,9.945753070707645804e-01
-2.040816326530608960e-03,7.543120063354623143e-03,9.932172558257406081e-01
-2.040816326530608960e-03,9.540954763499944619e-03,9.915045016702355163e-01
-2.040816326530608960e-03,1.206792640639328847e-02,9.893460590177750591e-01
-2.040816326530608960e-03,1.526417967175233356e-02,9.866285823366667262e-01
-2.040816326530608960e-03,1.930697728883249559e-02,9.832114556627121749e-01
-2.040816326530608960e-03,2.442053094548649744e-02,9.789211496429942594e-01
-2.040816326530608960e-03,3.088843596477484910e-02,9.735449645717781930e-01
-2.040816326530608960e-03,3.906939937054620948e-02,9.668244568534034578e-01
-2.040816326530608960e-03,4.941713361323837872e-02,9.584491505995706984e-01
-2.040816326530608960e-03,6.250551925273975518e-02,9.480515505445541447e-01
-2.040816326530608960e-03,7.906043210907701124e-02,9.352051405336205825e-01
-2.040816326530608960e-03,1.000000000000000056e-01,9.194278721381587971e-01
2.040816326530608960e-03,9.999999999999999547e-07,9.997249177469440529e-01
2.040816326530608960e-03,1.264855216855295881e-06,9.997246880359285104e-01
2.040816326530608960e-03,1.599858719606057360e-06,9.997243962920963067e-01
2.040816326530608960e-03,2.023589647725155726e-06,9.997240284461966775e-01
2.040816326530608960e-03,2.559547922699533382e-06,9.997235623062755705e-01
2.040816326530608960e-03,3.237457542817646685e-06,9.997229734816837077e-01
2.040816326530608960e-03,4.094915062380427237e-06,9.997222280610889023e-01
2.040816326530608960e-03,5.179474679231212330e-06,9.997212845234506595e-01
2.040816326530608960e-03,6.551285568595509496e-06,9.997200926506999430e-01
2.040816326530608960e-03,8.286427728546842542e-06,9.997185833574705471e-01
2.040816326530608960e-03,1.048113134154685250e-05,9.997166757030585549e-01
2.040816326530608960e-03,1.325711365590110898e-05,9.997142638257757730e-01
2.040816326530608960e-03,1.676832936811009972e-05,9.997112116719282238e-01
2.040816326530608960e-03,2.120950887920192640e-05,9.997073502596265371e-01
2.040816326530608960e-03,2.682695795279727390e-05,9.997024665659189901e-01
2.040816326530608960e-03,3.393221771895329857e-05,9.996962930107581302e-01
2.040816326530608960e-03,4.291934260128778017e-05,9.996884819924940491e-01
2.040816326530608960e-03,5.428675439323859403e-05,9.996786010637458419e-01
2.040816326530608960e-03,6.866488450042998925e-05,9.996661050682247307e-01
2.040816326530608960e-03,8.685113737513520580e-05,9.996502985375228523e-01
2.040816326530608960e-03,1.098541141987558346e-04,9.996303056907340778e-01
2.040816326530608960e-03,1.389495494373137348e-04,9.996050206004670757e-01
2.040816326530608960e-03,1.757510624854793067e-04,9.995730397210067508e-01
2.040816326530608960e-03,2.222996482526195465e-04,9.995325904221430413e-01
2.040816326530608960e-03,2.811768697974231118e-04,9.994814330310799466e-01
2.040816326530608960e-03,3.556480306223128661e-04,9.994167337049536526e-01
2.040816326530608960e-03,4.498432668969443876e-04,9.993349093806790373e-01
2.040816326530608960e-03,5.689866029018298636e-04,9.992314315535212321e-01
2.040816326530608960e-03,7.196856730011521675e-04,9.991005755423921775e-01
2.040816326530608960e-03,9.102981779915217267e-04,9.989351080177379938e-01
2.040816326530608960e-03,1.151395399326448146e-03,9.987258882927274595e-01
2.040816326530608960e-03,1.456348477501244378e-03,9.984613755903191112e-01
2.040816326530608960e-03,1.842069969326716331e-03,9.981269913253474346e-01
2.040816326530608960e-03,2.329951810515372077e-03,9.977043449571825207e-01
2.040816326530608960e-03,2.947051702551809708e-03,9.971702428229717308e-01
2.040816326530608960e-03,3.727593720314941773e-03,9.964954454945064155e-01
2.040816326530608960e-03,4.714866363457394238e-03,9.956431549547530846e-01
2.040816326530608960e-03,5.963623316594642357e-03,9.945670907286248141e-01
2.040816326530608960e-03,7.543120063354623143e-03,9.932091477960857118e-01
2.040816326530608960e-03,9.540954763499944619e-03,9.914965371929876925e-01
2.040816326530608960e-03,1.206792640639328847e-02,9.893382750246435542e-01
2.040816326530608960e-03,1.526417967175233356e-02,9.866210282691322275e-01
2.040816326530608960e-03,1.930697728883249559e-02,9.832041932443987831e-01
2.040816326530608960e-03,2.442053094548649744e-02,9.789142535090173958e-01
2.040816326530608960e-03,3.088843596477484910e-02,9.735385331075623316e-01
2.040816326530608960e-03,3.906939937054620948e-02,9.668186095649327072e-01
2.040816326530608960e-03,4.941713361323837872e-02,9.584440396308596677e-01
2.040816326530608960e-03,6.250551925273975518e-02,9.480473630245177530e-01
2.040816326530608960e-03,7.906043210907701124e-02,9.352021123999162411e-01
2.040816326530608960e-03,1.000000000000000056e-01,9.194262800807717628e-01
6.122448979591840756e-03,9.999999999999999547e-07,9.997145687318497176e-01
6.122448979591840756e-03,1.264855216855295881e-06,9.997143387167924944e-01
6.122448979591840756e-03,1.599858719606057360e-06,9.997140469458329903e-01
6.122448979591840756e-03,2.023589647725155726e-06,9.997136800920681798e-01
6.122448979591840756e-03,2.559547922699533382e-06,9.997132128997872069e-01
6.122448979591840756e-03,3.237457542817646685e-06,9.997126247147033462e-01
6.122448979591840756e-03,4.094915062380427237e-06,9.997118786891375786e-01
6.122448979591840756e-03,5.179474679231212330e-06,9.997109362948434219e-01
6.122448979591840756e-03,6.551285568595509496e-06,9.997097443871233446e-01
6.122448979591840756e-03,8.286427728546842542e-06,9.997082371338614770e-01
6.122448979591840756e-03,1.048113134154685250e-05,9.997063294030187341e-01
6.122448979591840756e-03,1.325711365590110898e-05,9.997039147050094110e-01
6.122448979591840756e-03,1.676832936811009972e-05,9.997008629645455224e-01
6.122448979591840756e-03,2.120950887920192640e-05,9.996970036969929918e-01
6.122448979591840756e-03,2.682695795279727390e-05,9.996921213760207037e-01
6.122448979591840756e-03,3.393221771895329857e-05,9.996859474800645629e-01
6.122448979591840756e-03,4.291934260128778017e-05,9.996781367475274793e-01
6.122448979591840756e-03,5.428675439323859403e-05,9.996682564336812904e-01
6.122448979591840756e-03,6.866488450042998925e-05,9.996557617839358922e-01
6.122448979591840756e-03,8.685113737513520580e-05,9.996399559679467473e-01
6.122448979591840756e-03,1.098541141987558346e-04,9.996199657765566515e-01
6.122448979591840756e-03,1.389495494373137348e-04,9.995946831619226813e-01
6.122448979591840756e-03,1.757510624854793067e-04,9.995627053027084097e-01
6.122448979591840756e-03,2.222996482526195465e-04,9.995222621400092766e-01
6.122448979591840756e-03,2.811768697974231118e-04,9.994711086097456398e-01
6.122448979591840756e-03,3.556480306223128661e-04,9.994064168901337641e-01
6.122448979591840756e-03,4.498432668969443876e-04,9.993246009590134316e-01
6.122448979591840756e-03,5.689866029018298636e-04,9.992211330396334468e-01
6.122448979591840756e-03,7.196856730011521675e-04,9.990902896467472871e-01
6.122448979591840756e-03,9.102981779915217267e-04,9.989248405872861447e-01
6.122448979591840756e-03,1.151395399326448146e-03,9.987156418445810591e-01
6.122448979591840756e-03,1.456348477501244378e-03,9.984511553703423470e-01
6.122448979591840756e-03,1.842069969326716331e-03,9.981168045366467512e-01
6.122448979591840756e-03,2.329951810515372077e-03,9.976942044031800183e-01
6.122448979591840756e-03,2.947051702551809708e-03,9.971601550317064078e-01
6.122448979591840756e-03,3.727593720314941773e-03,9.964854282918398365e-01
6.122448979591840756e-03,4.714866363457394238e-03,9.956332235232069339e-01
6.122448979591840756e-03,5.963623316594642357e-03,9.945572698841853576e-01
6.122448979591840756e-03,7.543120063354623143e-03,9.931994706540617779e-01
6.122448979591840756e-03,9.540954763499944619e-03,9.914870370980285452e-01
6.122448979591840756e-03,1.206792640639328847e-02,9.893290008339893360e-01
6.122448979591840756e-03,1.526417967175233356e-02,9.866120425827393792e-01
6.122448979591840756e-03,1.930697728883249559e-02,9.831955682891746484e-01
6.122448979591840756e-03,2.442053094548649744e-02,9.789060899127031146e-01
6.122448979591840756e-03,3.088843596477484910e-02,9.735309498411588436e-01
6.122448979591840756e-03,3.906939937054620948e-02,9.668117680862691188e-01
6.122448979591840756e-03,4.941713361323837872e-02,9.584381361809828359e-01
6.122448979591840756e-03,6.250551925273975518e-02,9.480426469190651462e-01
6.122448979591840756e-03,7.906043210907701124e-02,9.351989050579271323e-01
6.122448979591840756e-03,1.000000000000000056e-01,9.194249758299339881e-01
1.020408163265307255e-02,9.999999999999999547e-07,9.997025313494498633e-01
1.020408163265307255e-02,1.264855216855295881e-06,9.997023004687476400e-01
1.020408163265307255e-02,1.599858719606057360e-06,9.997020088525218062e-01
1.020408163265307255e-02,2.023589647725155726e-06,9.997016422250805112e-01
1.020408163265307255e-02,2.559547922699533382e-06,9.997011770159379695e-01
1.020408163265307255e-02,3.237457542817646685e-06,9.997005870008852657e-01
1.020408163265307255e-02,4.094915062380427237e-06,9.996998422428825526e-01
1.020408163265307255e-02,5.179474679231212330e-06,9.996988992186934819e-01
1.020408163265307255e-02,6.551285568595509496e-06,9.996977080510676128e-01
1.020408163265307255e-02,8.286427728546842542e-06,9.996961998638640434e-01
1.020408163265307255e-02,1.048113134154685250e-05,9.996942920396719723e-01
1.020408163265307255e-02,1.325711365590110898e-05,9.996918788565086755e-01
1.020408163265307255e-02,1.676832936811009972e-05,9.996888282445743901e-01
1.020408163265307255e-02,2.120950887920192640e-05,9.996849694305842693e-01
1.020408163265307255e-02,2.682695795279727390e-05,9.996800889125841971e-01
1.020408163265307255e-02,3.393221771895329857e-05,9.996739125659418468e-01
1.020408163265307255e-02,4.291934260128778017e-05,9.996661029785955943e-01
1.020408163265307255e-02,5.428675439323859403e-05,9.996562247845889315e-01
1.020408163265307255e-02,6.866488450042998925e-05,9.996437302348324394e-01
1.020408163265307255e-02,8.685113737513520580e-05,9.996279289517850941e-01
1.020408163265307255e-02,1.098541141987558346e-04,9.996079415417352676e-01
1.020408163265307255e-02,1.389495494373137348e-04,9.995826611137901274e-01
1.020408163265307255e-02,1.757510624854793067e-04,9.995506879432318748e-01
1.020408163265307255e-02,2.222996482526195465e-04,9.995102466594779633e-01
1.020408163265307255e-02,2.811768697974231118e-04,9.994591022340160169e-01
1.020408163265307255e-02,3.556480306223128661e-04,9.993944165824020232e-01
1.020408163265307255e-02,4.498432668969443876e-04,9.993126105044894958e-01
1.020408163265307255e-02,5.689866029018298636e-04,9.992091560143664397e-01
1.020408163265307255e-02,7.196856730011521675e-04,9.990783288125790751e-01
1.020408163265307255e-02,9.102981779915217267e-04,9.989128990435959254e-01
1.020408163265307255e-02,1.151395399326448146e-03,9.987037251315853403e-01
1.020408163265307255e-02,1.456348477501244378e-03,9.984392715824073061e-01
1.020408163265307255e-02,1.842069969326716331e-03,9.981049625802979053e-01
1.020408163265307255e-02,2.329951810515372077e-03,9.976824128693508875e-01
1.020408163265307255e-02,2.947051702551809708e-03,9.971484281383006243e-01
1.020408163265307255e-02,3.727593720314941773e-03,9.964737825238644264e-01
1.020408163265307255e-02,4.714866363457394238e-03,9.956216832417281726e-01
1.020408163265307255e-02,5.963623316594642357e-03,9.945458601288192924e-01
1.020408163265307255e-02,7.543120063354623143e-03,9.931882288467889230e-01
1.020408163265307255e-02,9.540954763499944619e-03,9.914760079456210740e-01
1.020408163265307255e-02,1.206792640639328847e-02,9.893182417251025207e-01
1.020408163265307255e-02,1.526417967175233356e-02,9.866016248752028650e-01
1.020408163265307255e-02,1.930697728883249559e-02,9.831855849453049467e-01
1.020408163265307255e-02,2.442053094548649744e-02,9.788966576897005778e-01
1.020408163265307255e-02,3.088843596477484910e-02,9.735222213355485543e-01
1.020408163265307255e-02,3.906939937054620948e-02,9.668039373836667671e-01
1.020408163265307255e-02,4.941713361323837872e-02,9.584314485183041965e-01
1.020408163265307255e-02,6.250551925273975518e-02,9.480374261741032482e-01
1.020408163265307255e-02,7.906043210907701124e-02,9.351955504797762053e-01
1.020408163265307255e-02,1.000000000000000056e-01,9.194240154182909963e-01
1.428571428571429047e-02,9.999999999999999547e-07,9.996887698934344701e-01
1.428571428571429047e-02,1.264855216855295881e-06,9.996885383804720027e-01
1.428571428571429047e-02,1.599858719606057360e-06,9.996882477970321368e-01
1.428571428571429047e-02,2.023589647725155726e-06,9.996878795347672320e-01
1.428571428571429047e-02,2.559547922699533382e-06,9.996874156754984586e-01
1.428571428571429047e-02,3.237457542817646685e-06,9.996868248632847509e-01
1.428571428571429047e-02,4.094915062380427237e-06,9.996860790476254088e-01
1.428571428571429047e-02,5.179474679231212330e-06,9.996851370387911384e-01
1.428571428571429047e-02,6.551285568595509496e-06,9.996839444621287152e-01
1.428571428571429047e-02,8.286427728546842542e-06,9.996824379029710661e-01
1.428571428571429047e-02,1.048113134154685250e-05,9.996805308885984287e-01
1.428571428571429047e-02,1.325711365590110898e-05,9.996781199969688725e-01
1.428571428571429047e-02,1.676832936811009972e-05,9.996750670165289732e-01
1.428571428571429047e-02,2.120950887920192640e-05,9.996712081455705334e-01
1.428571428571429047e-02,2.682695795279727390e-05,9.996663281131296097e-01
1.428571428571429047e-02,3.393221771895329857e-05,9.996601534446667436e-01
1.428571428571429047e-02,4.291934260128778017e-05,9.996523453761209099e-01
1.428571428571429047e-02,5.428675439323859403e-05,9.996424692242811272e-01
1.428571428571429047e-02,6.866488450042998925e-05,9.996299749301705839e-01
1.428571428571429047e-02,8.685113737513520580e-05,9.996141761195906916e-01
1.428571428571429047e-02,1.098541141987558346e-04,9.995941906154323098e-01
1.428571428571429047e-02,1.389495494373137348e-04,9.995689149862526657e-01
1.428571428571429047e-02,1.757510624854793067e-04,9.995369449176159105e-01
1.428571428571429047e-02,2.222996482526195465e-04,9.994965103708531862e-01
1.428571428571429047e-02,2.811768697974231118e-04,9.994453732597243789e-01
1.428571428571429047e-02,3.556480306223128661e-04,9.993806969651487515e-01
1.428571428571429047e-02,4.498432668969443876e-04,9.992989018629510056e-01
1.428571428571429047e-02,5.689866029018298636e-04,9.991954608931336024e-01
1.428571428571429047e-02,7.196856730011521675e-04,9.990646529109601381e-01
1.428571428571429047e-02,9.102981779915217267e-04,9.988992437210688635e-01
1.428571428571429047e-02,1.151395399326448146e-03,9.986901028522371382e-01
1.428571428571429047e-02,1.456348477501244378e-03,9.984256839179712628e-01
1.428571428571429047e-02,1.842069969326716331e-03,9.980914223760091186e-01
1.428571428571429047e-02,2.329951810515372077e-03,9.976689290988133285e-01
1.428571428571429047e-02,2.947051702551809708e-03,9.971350190673992087e-01
1.428571428571429047e-02,3.727593720314941773e-03,9.964604688157754353e-01
1.428571428571429047e-02,4.714866363457394238e-03,9.956084883317863898e-01
1.428571428571429047e-02,5.963623316594642357e-03,9.945328181744009788e-01
1.428571428571429047e-02,7.543120063354623143e-03,9.931753775449049249e-01
1.428571428571429047e-02,9.540954763499944619e-03,9.914634010464675740e-01
1.428571428571429047e-02,1.206792640639328847e-02,9.893059455920891754e-01
1.428571428571429047e-02,1.526417967175233356e-02,9.865897177824786146e-01
1.428571428571429047e-02,1.930697728883249559e-02,9.831741830871414400e-01
1.428571428571429047e-02,2.442053094548649744e-02,9.788858944738667578e-01
1.428571428571429047e-02,3.088843596477484910e-02,9.735122759602451437e-01
1.428571428571429047e-02,3.906939937054620948e-02,9.667950378363135977e-01
1.428571428571429047e-02,4.941713361323837872e-02,9.584238918873515534e-01
1.428571428571429047e-02,6.250551925273975518e-02,9.480315932616657504e-01
1.428571428571429047e-02,7.906043210907701124e-02,9.351919436936563246e-01
1.428571428571429047e-02,1.000000000000000056e-01,9.194232828319889306e-01
1.836734693877550839e-02,9.999999999999999547e-07,9.996731927250271932e-01
1.836734693877550839e-02,1.264855216855295881e-06,9.996729628873951556e-01
1.836734693877550839e-02,1.599858719606057360e-06,9.996726730543826767e-01
1.836734693877550839e-02,2.023589647725155726e-06,9.996723036043739796e-01
1.836734693877550839e-02,2.559547922699533382e-06,9.996718380797254833e-01
1.836734693877550839e-02,3.237457542817646685e-06,9.996712501181961308e-01
1.836734693877550839e-02,4.094915062380427237e-06,9.996705038704359891e-01
1.836734693877550839e-02,5.179474679231212330e-06,9.996695621672871956e-01
1.836734693877550839e-02,6.551285568595509496e-06,9.996683693348373811e-01
1.836734693877550839e-02,8.286427728546842542e-06,9.996668634116128160e-01
1.836734693877550839e-02,1.048113134154685250e-05,9.996649573888121143e-01
1.836734693877550839e-02,1.325711365590110898e-05,9.996625448300359151e-01
1.836734693877550839e-02,1.676832936811009972e-05,9.996594942131680206e-01
1.836734693877550839e-02,2.120950887920192640e-05,9.996556355237024016e-01
1.836734693877550839e-02,2.682695795279727390e-05,9.996507552955137266e-01
1.836734693877550839e-02,3.393221771895329857e-05,9.996445820743783406e-01
1.836734693877550839e-02,4.291934260128778017e-05,9.996367770708062261e-01
1.836734693877550839e-02,5.428675439323859403e-05,9.996268997001844792e-01
1.836734693877550839e-02,6.866488450042998925e-05,9.996144102013697630e-01
1.836734693877550839e-02,8.685113737513520580e-05,9.995986123717437444e-01
1.836734693877550839e-02,1.098541141987558346e-04,9.995786314440320286e-01
1.836734693877550839e-02,1.389495494373137348e-04,9.995533575350648015e-01
1.836734693877550839e-02,1.757510624854793067e-04,9.995213929958728372e-01
1.836734693877550839e-02,2.222996482526195465e-04,9.994809646904743161e-01
1.836734693877550839e-02,2.811768697974231118e-04,9.994298352730358603e-01
1.836734693877550839e-02,3.556480306223128661e-04,9.993651681205417692e-01
1.836734693877550839e-02,4.498432668969443876e-04,9.992833862193475358e-01
1.836734693877550839e-02,5.689866029018298636e-04,9.991799603516290373e-01
1.836734693877550839e-02,7.196856730011521675e-04,9.990491723825765114e-01
1.836734693877550839e-02,9.102981779915217267e-04,9.988837921280127041e-01
1.836734693877550839e-02,1.151395399326448146e-03,9.986746813890203800e-01
1.836734693877550839e-02,1.456348477501244378e-03,9.984103015618041033e-01
1.836734693877550839e-02,1.842069969326716331e-03,9.980760918767782597e-01
1.836734693877550839e-02,2.329951810515372077e-03,9.976536652437328900e-01
1.836734693877550839e-02,2.947051702551809708e-03,9.971198370053940829e-01
1.836734693877550839e-02,3.727593720314941773e-03,9.964453921118828772e-01
1.836734693877550839e-02,4.714866363457394238e-03,9.955935436156689855e-01
1.836734693877550839e-02,5.963623316594642357e-03,9.945180431412573574e-01
1.836734693877550839e-02,7.543120063354623143e-03,9.931608162729607114e-01
1.836734693877550839e-02,9.540954763499944619e-03,9.914491105677001315e-01
1.836734693877550839e-02,1.206792640639328847e-02,9.892919996423412687e-01
1.836734693877550839e-02,1.526417967175233356e-02,9.865762139273427378e-01
1.836734693877550839e-02,1.930697728883249559e-02,9.831612382592131993e-01
1.836734693877550839e-02,2.442053094548649744e-02,9.788736677267254604e-01
1.836734693877550839e-02,3.088843596477484910e-02,9.735009680970975188e-01
1.836734693877550839e-02,3.906939937054620948e-02,9.667849079572826687e-01
1.836734693877550839e-02,4.941713361323837872e-02,9.584152803526418962e-01
1.836734693877550839e-02,6.250551925273975518e-02,9.480249440929998661e-01
1.836734693877550839e-02,7.906043210907701124e-02,9.351878372978049692e-01
1.836734693877550839e-02,1.000000000000000056e-01,9.194224826466224076e-01
2.244897959183674019e-02,9.999999999999999547e-07,9.996556736831471168e-01
2.244897959183674019e-02,1.264855216855295881e-06,9.996554439680160886e-01
2.244897959183674019e-02,1.599858719606057360e-06,9.996551531872236440e-01
2.244897959183674019e-02,2.023589647725155726e-06,9.996547850335147922e-01
2.244897959183674019e-02,2.559547922699533382e-06,9.996543199425221848e-01
2.244897959183674019e-02,3.237457542817646685e-06,9.996537301418574328e-01
2.244897959183674019e-02,4.094915062380427237e-06,9.996529860198820616e-01
2.244897959183674019e-02,5.179474679231212330e-06,9.996520429188396895e-01
2.244897959183674019e-02,6.551285568595509496e-06,9.996508512482924491e-01
2.244897959183674019e-02,8.286427728546842542e-06,9.996493437781588387e-01
2.244897959183674019e-02,1.048113134154685250e-05,9.996474381017561583e-01
2.244897959183674019e-02,1.325711365590110898e-05,9.996450263317846474e-01
2.244897959183674019e-02,1.676832936811009972e-05,9.996419767459450156e-01
2.244897959183674019e-02,2.120950887920192640e-05,9.996381188563652209e-01
2.244897959183674019e-02,2.682695795279727390e-05,9.996332398113477735e-01
2.244897959183674019e-02,3.393221771895329857e-05,9.996270673717009281e-01
2.244897959183674019e-02,4.291934260128778017e-05,9.996192619326720319e-01
2.244897959183674019e-02,5.428675439323859403e-05,9.996093871792079977e-01
2.244897959183674019e-02,6.866488450042998925e-05,9.995969021398138921e-01
2.244897959183674019e-02,8.685113737513520580e-05,9.995811036103507963e-01
2.244897959183674019e-02,1.098541141987558346e-04,9.995611258564054413e-01
2.244897959183674019e-02,1.389495494373137348e-04,9.995358582978536299e-01
2.244897959183674019e-02,1.757510624854793067e-04,9.995038989162162713e-01
2.244897959183674019e-02,2.222996482526195465e-04,9.994634763217036255e-01
2.244897959183674019e-02,2.811768697974231118e-04,9.994123543089663553e-01
2.244897959183674019e-02,3.556480306223128661e-04,9.993476983827906945e-01
2.244897959183674019e-02,4.498432668969443876e-04,9.992659302702893154e-01
2.244897959183674019e-02,5.689866029018298636e-04,9.991625235823832218e-01
2.244897959183674019e-02,7.196856730011521675e-04,9.990317562333363988e-01
2.244897959183674019e-02,9.102981779915217267e-04,9.988664011793046971e-01
2.244897959183674019e-02,1.151395399326448146e-03,9.986573257438551288e-01
2.244897959183674019e-02,1.456348477501244378e-03,9.983929932704432852e-01
2.244897959183674019e-02,1.842069969326716331e-03,9.980588369734668674e-01
2.244897959183674019e-02,2.329951810515372077e-03,9.976364807186878236e-01
2.244897959183674019e-02,2.947051702551809708e-03,9.971027438958596223e-01
2.244897959183674019e-02,3.727593720314941773e-03,9.964284113646936225e-01
2.244897959183674019e-02,4.714866363457394238e-03,9.955767070045234979e-01
2.244897959183674019e-02,5.963623316594642357e-03,9.945013857817127656e-01
2.244897959183674019e-02,7.543120063354623143e-03,9.931443941061064429e-01
2.244897959183674019e-02,9.540954763499944619e-03,9.914329800211746369e-01
2.244897959183674019e-02,1.206792640639328847e-02,9.892762463957305297e-01
2.244897959183674019e-02,1.526417967175233356e-02,9.865609368076058150e-01
2.244897959183674019e-02,1.930697728883249559e-02,9.831465701204684660e-01
2.244897959183674019e-02,2.442053094548649744e-02,9.788597800574797558e-01
2.244897959183674019e-02,3.088843596477484910e-02,9.734880792754444512e-01
2.244897959183674019e-02,3.906939937054620948e-02,9.667733058854763861e-01
2.244897959183674019e-02,4.941713361323837872e-02,9.584053392416558292e-01
2.244897959183674019e-02,6.250551925273975518e-02,9.480171555193713795e-01
2.244897959183674019e-02,7.906043210907701124e-02,9.351828472311827234e-01
2.244897959183674019e-02,1.000000000000000056e-01,9.194211466416045697e-01
2.653061224489797199e-02,9.999999999999999547e-07,9.996360320138235611e-01
2.653061224489797199e-02,1.264855216855295881e-06,9.996358005327071750e-01
2.653061224489797199e-02,1.599858719606057360e-06,9.996355104566321259e-01
2.653061224489797199e-02,2.023589647725155726e-06,9.996351430877332689e-01
2.653061224489797199e-02,2.559547922699533382e-06,9.996346772745241527e-01
2.653061224489797199e-02,3.237457542817646685e-06,9.996340896180381241e-01
2.653061224489797199e-02,4.094915062380427237e-06,9.996333436653963567e-01
2.653061224489797199e-02,5.179474679231212330e-06,9.996324030320249410e-01
2.653061224489797199e-02,6.551285568595509496e-06,9.996312105103528634e-01
2.653061224489797199e-02,8.286427728546842542e-06,9.996297044202497872e-01
2.653061224489797199e-02,1.048113134154685250e-05,9.996277970945532942e-01
2.653061224489797199e-02,1.325711365590110898e-05,9.996253866540538713e-01
2.653061224489797199e-02,1.676832936811009972e-05,9.996223377932232923e-01
2.653061224489797199e-02,2.120950887920192640e-05,9.996184800892303768e-01
2.653061224489797199e-02,2.682695795279727390e-05,9.996136019206321999e-01
2.653061224489797199e-02,3.393221771895329857e-05,9.996074310972464794e-01
2.653061224489797199e-02,4.291934260128778017e-05,9.995996275195682124e-01
2.653061224489797199e-02,5.428675439323859403e-05,9.995897585536771546e-01
2.653061224489797199e-02,6.866488450042998925e-05,9.995772686574038168e-01
2.653061224489797199e-02,8.685113737513520580e-05,9.995614771615828342e-01
2.653061224489797199e-02,1.098541141987558346e-04,9.995415014908983764e-01
2.653061224489797199e-02,1.389495494373137348e-04,9.995162371476992158e-01
2.653061224489797199e-02,1.757510624854793067e-04,9.994842837505104605e-01
2.653061224489797199e-02,2.222996482526195465e-04,9.994438695772457359e-01
2.653061224489797199e-02,2.811768697974231118e-04,9.993927566499585247e-01
2.653061224489797199e-02,3.556480306223128661e-04,9.993281118058149337e-01
2.653061224489797199e-02,4.498432668969443876e-04,9.992463579996357925e-01
2.653061224489797199e-02,5.689866029018298636e-04,9.991429679884999970e-01
2.653061224489797199e-02,7.196856730011521675e-04,9.990122248546291495e-01
2.653061224489797199e-02,9.102981779915217267e-04,9.988468980378680806e-01
2.653061224489797199e-02,1.151395399326448146e-03,9.986378600498582170e-01
2.653061224489797199e-02,1.456348477501244378e-03,9.983735704611241824e-01
2.653061224489797199e-02,1.842069969326716331e-03,9.980394753286523368e-01
2.653061224489797199e-02,2.329951810515372077e-03,9.976171944850382722e-01
2.653061224489797199e-02,2.947051702551809708e-03,9.970835510012391323e-01
2.653061224489797199e-02,3.727593720314941773e-03,9.964093378799805389e-01
2.653061224489797199e-02,4.714866363457394238e-03,9.955577859963340437e-01
2.653061224489797199e-02,5.963623316594642357e-03,9.944826584682104897e-01
2.653061224489797199e-02,7.543120063354623143e-03,9.931259087238041294e-01
2.653061224489797199e-02,9.540954763499944619e-03,9.914148075388368175e-01
2.653061224489797199e-02,1.206792640639328847e-02,9.892584650991014250e-01
2.653061224489797199e-02,1.526417967175233356e-02,9.865436621278435014e-01
2.653061224489797199e-02,1.930697728883249559e-02,9.831299396095036780e-01
2.653061224489797199e-02,2.442053094548649744e-02,9.788439725021838012e-01
2.653061224489797199e-02,3.088843596477484910e-02,9.734733270277281525e-01
2.653061224489797199e-02,3.906939937054620948e-02,9.667599148575249934e-01
2.653061224489797199e-02,4.941713361323837872e-02,9.583937060716414269e-01
2.653061224489797199e-02,6.250551925273975518e-02,9.480078001071242655e-01
2.653061224489797199e-02,7.906043210907701124e-02,9.351764580800622229e-01
2.653061224489797199e-02,1.000000000000000056e-01,9.194186344890055151e-01
3.061224489795918990e-02,9.999999999999999547e-07,9.996140499184122952e-01
3.061224489795918990e-02,1.264855216855295881e-06,9.996138182796502347e-01
3.061224489795918990e-02,1.599858719606057360e-06,9.996135288127371288e-01
3.061224489795918990e-02,2.023589647725155726e-06,9.996131604222691092e-01
3.061224489795918990e-02,2.559547922699533382e-06,9.996126945881688153e-01
3.061224489795918990e-02,3.237457542817646685e-06,9.996121071675843073e-01
3.061224489795918990e-02,4.094915062380427237e-06,9.996113625925745483e-01
3.061224489795918990e-02,5.179474679231212330e-06,9.996104199117918920e-01
3.061224489795918990e-02,6.551285568595509496e-06,9.996092283864547179e-01
3.061224489795918990e-02,8.286427728546842542e-06,9.996077158040818089e-01
3.061224489795918990e-02,1.048113134154685250e-05,9.996058165905212789e-01
3.061224489795918990e-02,1.325711365590110898e-05,9.996034066367532889e-01
3.061224489795918990e-02,1.676832936811009972e-05,9.996003564693216603e-01
3.061224489795918990e-02,2.120950887920192640e-05,9.995965009854540506e-01
3.061224489795918990e-02,2.682695795279727390e-05,9.995916244320764976e-01
3.061224489795918990e-02,3.393221771895329857e-05,9.995854530320197329e-01
3.061224489795918990e-02,4.291934260128778017e-05,9.995776503596741636e-01
