T,AGF,Avg_Leakage,Unitary_Error
1.455000000000000000e+02,9.999955991731704907e-01,4.400813452903884482e-06,9.172938913448724918e-06
1.460000000000000000e+02,9.999967560193467886e-01,3.243975627703621356e-06,6.568058172229385150e-06
1.465000000000000000e+02,9.999978413524808207e-01,2.158645084460175667e-06,4.552882543418235173e-06
1.470000000000000000e+02,9.999980855452952344e-01,1.914452832568747098e-06,4.159774149026240764e-06
1.475000000000000000e+02,9.999964799931099213e-01,3.519998220208320205e-06,8.073507949069025358e-06
1.480000000000000000e+02,9.999959572597336699e-01,4.042726820030484447e-06,9.568862886499829301e-06
1.485000000000000000e+02,9.999982961342961385e-01,1.703863910545999616e-06,4.096794713470686133e-06
1.490000000000000000e+02,9.999976695503501878e-01,2.330444957621136126e-06,5.828428684351294464e-06
1.495000000000000000e+02,9.999973593977934394e-01,2.640597027148139375e-06,6.884629021097765644e-06
1.500000000000000000e+02,9.999952892162653484e-01,4.710762329523943137e-06,1.180040500414758498e-05
1.505000000000000000e+02,9.999986067028384662e-01,1.393295287172024999e-06,3.447987601878921282e-06
1.510000000000000000e+02,9.999973333148119981e-01,2.666678483503881480e-06,6.791975656783577620e-06
1.515000000000000000e+02,9.999980955362216539e-01,1.904460527862861241e-06,5.306744399136142931e-06
1.520000000000000000e+02,9.999948793900994559e-01,5.120587926982222982e-06,1.251445715366727995e-05
1.525000000000000000e+02,9.999986765221267060e-01,1.323475771086712882e-06,2.662292885258210617e-06
1.530000000000000000e+02,9.999971719066295117e-01,2.828087426964831508e-06,6.692586425494084779e-06
1.535000000000000000e+02,9.999985846718717486e-01,1.415325947107248794e-06,3.555259186382997427e-06
1.540000000000000000e+02,9.999948055662430946e-01,5.194415870157786941e-06,1.178471332008435013e-05
1.545000000000000000e+02,9.999984609380977441e-01,1.539059675204068611e-06,3.588236921148180159e-06
1.550000000000000000e+02,9.999972293902835707e-01,2.770605338209275459e-06,5.848599889501926441e-06
1.555000000000000000e+02,9.999987816244158001e-01,1.218373821554319392e-06,2.572676313761235178e-06
1.560000000000000000e+02,9.999950817785803192e-01,4.918206483212061997e-06,1.032478748919096745e-05
1.565000000000000000e+02,9.999979767515421170e-01,2.023246606669415470e-06,3.996829810115620774e-06
1.570000000000000000e+02,9.999974906871482716e-01,2.509309495718481386e-06,4.892867428551994635e-06
1.575000000000000000e+02,9.999987038699285069e-01,1.296128828293108270e-06,2.690846131248036954e-06
1.580000000000000000e+02,9.999956559785865284e-01,4.344008798007337191e-06,8.899859354039030279e-06
1.585000000000000000e+02,9.999973009450986439e-01,2.699052196242224255e-06,4.980013331490340533e-06
1.590000000000000000e+02,9.999978866540661926e-01,2.113343617493601556e-06,4.241117491865509237e-06
1.595000000000000000e+02,9.999984247440674157e-01,1.575254875402221089e-06,3.114155448846744889e-06
1.600000000000000000e+02,9.999964232886944249e-01,3.576702393065511743e-06,7.803080060098110948e-06
1.605000000000000000e+02,9.999965528774696910e-01,3.447114358040570536e-06,7.726973041854989788e-06
1.610000000000000000e+02,9.999983118844826269e-01,1.688113975495397767e-06,3.837009098894839099e-06
1.615000000000000000e+02,9.999980527861790369e-01,1.947211079905697417e-06,4.654685958449533700e-06
1.620000000000000000e+02,9.999972485358978869e-01,2.751458728217359706e-06,6.796235845873965786e-06
1.625000000000000000e+02,9.999958716286758698e-01,4.128355215127221811e-06,1.019457021989023104e-05
1.630000000000000000e+02,9.999986488237793125e-01,1.351174739788740808e-06,3.362447537402779574e-06
1.635000000000000000e+02,9.999977068012781967e-01,2.293193684888006345e-06,5.865616566236298013e-06
1.640000000000000000e+02,9.999979939719167987e-01,2.006024786976867702e-06,5.509393509628424113e-06
1.645000000000000000e+02,9.999953847062883483e-01,4.615274284996973009e-06,1.147025412806534916e-05
1.650000000000000000e+02,9.999987966090937430e-01,1.203389227849571697e-06,2.686423469788756790e-06
1.655000000000000000e+02,9.999974877991915090e-01,2.512195515363968568e-06,6.170237811131684680e-06
1.660000000000000000e+02,9.999985480064230714e-01,1.451991457984691536e-06,3.915429490075617025e-06
1.665000000000000000e+02,9.999951850800726794e-01,4.814903127092762247e-06,1.129341646632919804e-05
1.670000000000000000e+02,9.999986936275837568e-01,1.306370543935342354e-06,2.987203718385345041e-06
1.675000000000000000e+02,9.999974556922976987e-01,2.544303691925930977e-06,5.620782174808880427e-06
1.680000000000000000e+02,9.999988453215806761e-01,1.154676836784274130e-06,2.482954601923381688e-06
1.685000000000000000e+02,9.999953096291355203e-01,4.690357330028316341e-06,1.012917738063556783e-05
1.690000000000000000e+02,9.999983320727320324e-01,1.667925546955384419e-06,3.644636656585653611e-06
1.695000000000000000e+02,9.999976198563695906e-01,2.380140634417049483e-06,4.730630033700222725e-06
1.700000000000000000e+02,9.999988781128079651e-01,1.121885944255218703e-06,2.487698575581731575e-06
1.705000000000000000e+02,9.999957351147410467e-01,4.264873608772479230e-06,8.732786499265898783e-06
1.710000000000000000e+02,9.999977616722286466e-01,2.238326100661991447e-06,3.735426212791992384e-06
1.715000000000000000e+02,9.999979361568802627e-01,2.063840915500492201e-06,4.011761143063452550e-06
1.720000000000000000e+02,9.999986932458361233e-01,1.306753361490775589e-06,2.338877435836828056e-06
1.725000000000000000e+02,9.999963836954540719e-01,3.616295538216851568e-06,7.592698915814821703e-06
1.730000000000000000e+02,9.999970781543467968e-01,2.921841057407226216e-06,6.095980880749252151e-06
1.735000000000000000e+02,9.999983195991066776e-01,1.680399468073634495e-06,3.592138699826108450e-06
1.740000000000000000e+02,9.999983787923223399e-01,1.621206204865943690e-06,3.618857711051859383e-06
1.745000000000000000e+02,9.999971397320857047e-01,2.860262213744135806e-06,6.673028010162340706e-06
1.750000000000000000e+02,9.999964048080066670e-01,3.595180736809533428e-06,8.614608468571205435e-06
1.755000000000000000e+02,9.999986643759013472e-01,1.335622909548472848e-06,3.236189632715991138e-06
1.760000000000000000e+02,9.999980422026709670e-01,1.957793867607415805e-06,4.934762503627787567e-06
1.765000000000000000e+02,9.999978741226295265e-01,2.125873953179313602e-06,5.624281995020297131e-06
1.770000000000000000e+02,9.999958663357325639e-01,4.133647880683044562e-06,1.032840892301045699e-05
1.775000000000000000e+02,9.999988692431600601e-01,1.130755495848401182e-06,2.703458106267930816e-06
1.780000000000000000e+02,9.999977857125592617e-01,2.214282924295485344e-06,5.584405894820676508e-06
1.785000000000000000e+02,9.999984720675696437e-01,1.527930277661626590e-06,4.246275164043744610e-06
1.790000000000000000e+02,9.999955643312470333e-01,4.435652923906463485e-06,1.070716493445367234e-05
1.795000000000000000e+02,9.999988612718280212e-01,1.138726634763997936e-06,2.428269688103945612e-06
1.800000000000000000e+02,9.999976812602279219e-01,2.318736010531452507e-06,5.367608772122167693e-06
1.805000000000000000e+02,9.999988530125311081e-01,1.146985999928018529e-06,2.787878156995660106e-06
1.810000000000000000e+02,9.999955548191898913e-01,4.445168149430633875e-06,9.928611262588482589e-06
1.815000000000000000e+02,9.999986122422839241e-01,1.387756138199192080e-06,3.208066368109996347e-06
1.820000000000000000e+02,9.999977579707763908e-01,2.242026498178173455e-06,4.617688499131133995e-06
1.825000000000000000e+02,9.999989875248843640e-01,1.012473924921764024e-06,2.197373527357271428e-06
1.830000000000000000e+02,9.999958397612214167e-01,4.160228115612785160e-06,8.641717336388410331e-06
1.835000000000000000e+02,9.999981469317761329e-01,1.853066909501821513e-06,3.432617509457891458e-06
1.840000000000000000e+02,9.999979944522030539e-01,2.005545733319014090e-06,3.861162485518931931e-06
1.845000000000000000e+02,9.999988976622704584e-01,1.102336932928826840e-06,2.200062548363135306e-06
1.850000000000000000e+02,9.999963671639759966e-01,3.632827167726615514e-06,7.456131861149906115e-06
1.855000000000000000e+02,9.999975377654649611e-01,2.462232056993363116e-06,4.706881348015556910e-06
1.860000000000000000e+02,9.999983269865004853e-01,1.673012112735072776e-06,3.383868375950171981e-06
1.865000000000000000e+02,9.999986505199615072e-01,1.349479234469264100e-06,2.753783317599456382e-06
1.870000000000000000e+02,9.999970414744989711e-01,2.958519428886141611e-06,6.546028052945018771e-06
1.875000000000000000e+02,9.999968907332441592e-01,3.109259517519724625e-06,7.107018532237496800e-06
1.880000000000000000e+02,9.999986631695018113e-01,1.336829498266300931e-06,3.082827812139754542e-06
1.885000000000000000e+02,9.999983402562110379e-01,1.659741644344236988e-06,4.031893663158925278e-06
1.890000000000000000e+02,9.999977468453119522e-01,2.253151053205337817e-06,5.663127814026225337e-06
1.895000000000000000e+02,9.999963239604815479e-01,3.676026530452514152e-06,9.109213455094078427e-06
1.900000000000000000e+02,9.999989064355153667e-01,1.093563412130071910e-06,2.686784136729514216e-06
1.905000000000000000e+02,9.999980651315212299e-01,1.934864884090004011e-06,4.936909709818415593e-06
1.910000000000000000e+02,9.999983682009802033e-01,1.631796777645799779e-06,4.513338084599638478e-06
1.915000000000000000e+02,9.999959421814095251e-01,4.057804010915155857e-06,1.000172685095002123e-05
1.920000000000000000e+02,9.999989758708069942e-01,1.024127941090524629e-06,2.144204165333007950e-06
1.925000000000000000e+02,9.999979051514049644e-01,2.094845089756214307e-06,5.058324745954578816e-06
1.930000000000000000e+02,9.999988156574126652e-01,1.184341140852973595e-06,3.136695145400381080e-06
1.935000000000000000e+02,9.999958166439707474e-01,4.183343857738774929e-06,9.671980091274789970e-06
1.940000000000000000e+02,9.999988278369812411e-01,1.172161634227508742e-06,2.732226077162280831e-06
1.945000000000000000e+02,9.999979047295853851e-01,2.095267849139270666e-06,4.517852228103080847e-06
1.950000000000000000e+02,9.999990408765123684e-01,9.591223857075004133e-07,1.975670571363608019e-06
1.955000000000000000e+02,9.999959708232701860e-01,4.029166869118361305e-06,8.588719577318215670e-06
1.960000000000000000e+02,9.999984647234196888e-01,1.535275362923860243e-06,3.212059431989544578e-06
1.965000000000000000e+02,9.999980642754173754e-01,1.935722672374851072e-06,3.776103222108417867e-06
1.970000000000000000e+02,9.999990441519421847e-01,9.558472223170078053e-07,2.095124444601026426e-06
1.975000000000000000e+02,9.999963767662048975e-01,3.623225327764600934e-06,7.393350163531486885e-06
1.980000000000000000e+02,9.999979365179744173e-01,2.063480602193523694e-06,3.573851664606664258e-06
1.985000000000000000e+02,9.999983392652704861e-01,1.660733361941169051e-06,3.228409039435220507e-06
1.990000000000000000e+02,9.999988714072450824e-01,1.128592197280342546e-06,2.082488454790976107e-06
1.995000000000000000e+02,9.999969608350849359e-01,3.039158550793841229e-06,6.443770040664986709e-06
2.000000000000000000e+02,9.999973310444115748e-01,2.668951316009415820e-06,5.717859823173299105e-06
2.005000000000000000e+02,9.999986538330954966e-01,1.346165997589965357e-06,2.922559902085453132e-06
2.010000000000000000e+02,9.999986009473765813e-01,1.399051421546726459e-06,3.199133194686787363e-06
2.015000000000000000e+02,9.999976206434040282e-01,2.379352644549248552e-06,5.649360883874798844e-06
2.020000000000000000e+02,9.999967559452542787e-01,3.244045188643962518e-06,7.850618110261109450e-06
2.025000000000000000e+02,9.999989177254068329e-01,1.082273735325545161e-06,2.630680067117197041e-06
2.030000000000000000e+02,9.999983242884640244e-01,1.675708921400342888e-06,4.246357410475631866e-06
2.035000000000000000e+02,9.999982467885171200e-01,1.753209104143893526e-06,4.701486666980336793e-06
2.040000000000000000e+02,9.999963158675562180e-01,3.684119598612589641e-06,9.172994685835433870e-06
2.045000000000000000e+02,9.999990477051120541e-01,9.522938711203909889e-07,2.183225151997092439e-06
2.050000000000000000e+02,9.999981254313941026e-01,1.874565467130384633e-06,4.675908467977052396e-06
2.055000000000000000e+02,9.999987429807903894e-01,1.257017711531194237e-06,3.476107532818240031e-06
2.060000000000000000e+02,9.999960928723259368e-01,3.907115880941169905e-06,9.319790393425009256e-06
2.065000000000000000e+02,9.999989876002413070e-01,1.012398587685314766e-06,2.261926800861679965e-06
2.070000000000000000e+02,9.999980603438828330e-01,1.939653639260185969e-06,4.393375357736317710e-06
2.075000000000000000e+02,9.999990466081655205e-01,9.533907966985388782e-07,2.240797423391782672e-06
2.080000000000000000e+02,9.999961281297856663e-01,3.871860857734832351e-06,8.527903276212001060e-06
2.085000000000000000e+02,9.999987213245764561e-01,1.278674268412327564e-06,2.894698342914558964e-06
2.090000000000000000e+02,9.999981470973933195e-01,1.852900823218206483e-06,3.732446920201581975e-06
2.095000000000000000e+02,9.999991383115371946e-01,8.616876283062957498e-07,1.900470303795032123e-06
2.100000000000000000e+02,9.999964151552740432e-01,3.584836774372934798e-06,7.388480740666558688e-06
2.105000000000000000e+02,9.999982779181338932e-01,1.722080853805429967e-06,2.982588346522874190e-06
2.110000000000000000e+02,9.999983613750110800e-01,1.638623659261373433e-06,3.129058491646574680e-06
2.115000000000000000e+02,9.999990436136787508e-01,9.563857860384050724e-07,1.823386768795565160e-06
2.120000000000000000e+02,9.999969023204139384e-01,3.097673104329734528e-06,6.386815909253940049e-06
2.125000000000000000e+02,9.999977260526102807e-01,2.273945033548496752e-06,4.489791921358232685e-06
2.130000000000000000e+02,9.999986430439046226e-01,1.356955212888921736e-06,2.776292111317246736e-06
2.135000000000000000e+02,9.999988238607416813e-01,1.176138607450472051e-06,2.473577877859511887e-06
2.140000000000000000e+02,9.999975036452031230e-01,2.496350474806563469e-06,5.609582962140535756e-06
2.145000000000000000e+02,9.999971604752848631e-01,2.839518250058459259e-06,6.598970270665915905e-06
2.150000000000000000e+02,9.999989118589596160e-01,1.088140334504217321e-06,2.541964840951926874e-06
2.155000000000000000e+02,9.999985614093205299e-01,1.438588968227794140e-06,3.542704578030075879e-06
2.160000000000000000e+02,9.999981165783839998e-01,1.883419040032974223e-06,4.814602590164085427e-06
2.165000000000000000e+02,9.999966829064467211e-01,3.317082904991108805e-06,8.235413775370403755e-06
2.170000000000000000e+02,9.999990858259053539e-01,9.141732745798769599e-07,2.201917156385846397e-06
2.175000000000000000e+02,9.999983393951985544e-01,1.660602171688063677e-06,4.219239370328864425e-06
2.180000000000000000e+02,9.999986438699629554e-01,1.356128443930071370e-06,3.769911802953274105e-06
2.185000000000000000e+02,9.999963808541216803e-01,3.619134654214706259e-06,8.844122605378146318e-06
2.190000000000000000e+02,9.999990999990842067e-01,8.999999443759509887e-07,1.835659551918666921e-06
2.195000000000000000e+02,9.999982224718972912e-01,1.777525706736504674e-06,4.216958070069054543e-06
2.200000000000000000e+02,9.999990123494939542e-01,9.876494759808451818e-07,2.563671688271540461e-06
2.205000000000000000e+02,9.999963097068054196e-01,3.690284060914317266e-06,8.417832614404652247e-06
2.210000000000000000e+02,9.999989234324233589e-01,1.076566523428024169e-06,2.517758261211255899e-06
2.215000000000000000e+02,9.999982431404916827e-01,1.756857797852173775e-06,3.701186268578737781e-06
2.220000000000000000e+02,9.999991856406224011e-01,8.143585813746856417e-07,1.645834862507022933e-06
2.225000000000000000e+02,9.999964831309879898e-01,3.516861536934090537e-06,7.415007227118408650e-06
2.230000000000000000e+02,9.999985654193057627e-01,1.434579793790913271e-06,2.856664413242171463e-06
2.235000000000000000e+02,9.999983952891333683e-01,1.604709595010023193e-06,3.083193875763612368e-06
2.240000000000000000e+02,9.999991697310036676e-01,8.302684188776776608e-07,1.784542420169010768e-06
2.245000000000000000e+02,9.999968699537484795e-01,3.130039866738876242e-06,6.381850851777670641e-06
2.250000000000000000e+02,9.999980760573800032e-01,1.923941314124766322e-06,3.454087651455495234e-06
2.255000000000000000e+02,9.999986359377885936e-01,1.364061323200216336e-06,2.663182347428794117e-06
2.260000000000000000e+02,9.999990091726761454e-01,9.908269081038145742e-07,1.886547651874792564e-06
2.265000000000000000e+02,9.999974010366156074e-01,2.598958717653365724e-06,5.575832536353075852e-06
2.270000000000000000e+02,9.999975357172028456e-01,2.464278793024021752e-06,5.403690066962951732e-06
2.275000000000000000e+02,9.999988964267834124e-01,1.103572595861912475e-06,2.434812058638158305e-06
2.280000000000000000e+02,9.999987740844549222e-01,1.225914539493277999e-06,2.864262912849468989e-06
2.285000000000000000e+02,9.999979855035651122e-01,2.014493584584498009e-06,4.869101857707391900e-06
2.290000000000000000e+02,9.999970391451519225e-01,2.960846647054315994e-06,7.221398056422856371e-06
2.295000000000000000e+02,9.999990985702457147e-01,9.014290969777682960e-07,2.187029785050143005e-06
2.300000000000000000e+02,9.999985440162613148e-01,1.455981723685884077e-06,3.701141177203659538e-06
2.305000000000000000e+02,9.999985269919345887e-01,1.473006344038241267e-06,3.998004474370375760e-06
2.310000000000000000e+02,9.999966759561056406e-01,3.324033634011236416e-06,8.240924083136036415e-06
2.315000000000000000e+02,9.999991733241010428e-01,8.266750992635962803e-07,1.806685610450387003e-06
2.320000000000000000e+02,9.999983882447672778e-01,1.611752995511750441e-06,3.971021281135023173e-06
2.325000000000000000e+02,9.999989456864071258e-01,1.054312512654975720e-06,2.894549776311095002e-06
2.330000000000000000e+02,9.999965131374581873e-01,3.486853511591725407e-06,8.220546027226660613e-06
2.335000000000000000e+02,9.999990770673973239e-01,9.229316848824442587e-07,2.122087611633460824e-06
2.340000000000000000e+02,9.999983513780816846e-01,1.648620228195118997e-06,3.654105306560850863e-06
2.345000000000000000e+02,9.999991914177102093e-01,8.085815300373777603e-07,1.836777086650087654e-06
2.350000000000000000e+02,9.999965804026457183e-01,3.419590189235321986e-06,7.438191796271809153e-06
2.355000000000000000e+02,9.999988026798263263e-01,1.197319305173971671e-06,2.630775838508014886e-06
2.360000000000000000e+02,9.999984431402104690e-01,1.556858575890718299e-06,3.074106408762489195e-06
2.365000000000000000e+02,9.999992528434578087e-01,7.471559409499839433e-07,1.659450925561856138e-06
2.370000000000000000e+02,9.999968660261682185e-01,3.133967696189454699e-06,6.423819189915747074e-06
2.375000000000000000e+02,9.999983817537977382e-01,1.618245358686598578e-06,2.625916636800340598e-06
2.380000000000000000e+02,9.999986370828057858e-01,1.362916303371264348e-06,2.592470123019552375e-06
2.385000000000000000e+02,9.999991567822412719e-01,8.432173841665946412e-07,1.526938304796665591e-06
2.390000000000000000e+02,9.999973189329715018e-01,2.681062136300482734e-06,5.565979463773018665e-06
2.395000000000000000e+02,9.999978793122512588e-01,2.120685463513627411e-06,4.312965121822109893e-06
2.400000000000000000e+02,9.999988776691912662e-01,1.122330215402866926e-06,2.328971639986576747e-06
2.405000000000000000e+02,9.999989605645568380e-01,1.039434893462809484e-06,2.248788297021242499e-06
2.410000000000000000e+02,9.999978604317565356e-01,2.139565060232939686e-06,4.888329732333218658e-06
2.415000000000000000e+02,9.999973808779971662e-01,2.619116188345982366e-06,6.173321615898785808e-06
2.420000000000000000e+02,9.999990936694118648e-01,9.063300556166886679e-07,2.138657710926139544e-06
2.425000000000000000e+02,9.999987360894053712e-01,1.263909205490021392e-06,3.146861554115254478e-06
2.430000000000000000e+02,9.999983999738724094e-01,1.600024234077457308e-06,4.157202516119617997e-06
2.435000000000000000e+02,9.999969746941909099e-01,3.025296962694268288e-06,7.515198054641736292e-06
2.440000000000000000e+02,9.999992147145075894e-01,7.852848394052092118e-07,1.841455253503987421e-06
2.445000000000000000e+02,9.999985548650611733e-01,1.445132978811214386e-06,3.649700175412107228e-06
2.450000000000000000e+02,9.999988539741794247e-01,1.146024650955368429e-06,3.195696340663189972e-06
2.455000000000000000e+02,9.999967347322599176e-01,3.265258914725288619e-06,7.909820833651437511e-06
2.460000000000000000e+02,9.999991886321615286e-01,8.113670618703494597e-07,1.744673044146161089e-06
2.465000000000000000e+02,9.999984699799533416e-01,1.530018366280305742e-06,3.563851073806745262e-06
2.470000000000000000e+02,9.999991615406165213e-01,8.384586246412695232e-07,2.128774809984079752e-06
2.475000000000000000e+02,9.999967051735441093e-01,3.294819397897663649e-06,7.421819606001633929e-06
2.480000000000000000e+02,9.999989935622043413e-01,1.006436976896951663e-06,2.334331657416477412e-06
2.485000000000000000e+02,9.999985049409036986e-01,1.495057914940867150e-06,3.081315577468934919e-06
2.490000000000000000e+02,9.999992960640646800e-01,7.039353435711603879e-07,1.469441823553907511e-06
2.495000000000000000e+02,9.999968912983204783e-01,3.108695829701080271e-06,6.495261494432469362e-06
2.500000000000000000e+02,9.999986443026285254e-01,1.355696673255302187e-06,2.558572573363449010e-06
2.505000000000000000e+02,9.999986491833077196e-01,1.350815816703043737e-06,2.565005097654449173e-06
2.510000000000000000e+02,9.999992674724766939e-01,7.325271144942302470e-07,1.533474393244915746e-06
2.515000000000000000e+02,9.999972604389721909e-01,2.739556077352434116e-06,5.594505223749379752e-06
2.520000000000000000e+02,9.999981896962240047e-01,1.810302517890605145e-06,3.362969114517611047e-06
2.525000000000000000e+02,9.999988607970842214e-01,1.139202315370013707e-06,2.242437936450514258e-06
2.530000000000000000e+02,9.999991184606077388e-01,8.815390626082386660e-07,1.732034836665619082e-06
2.535000000000000000e+02,9.999977474241517061e-01,2.252572328331758911e-06,4.897597926545316227e-06
2.540000000000000000e+02,9.999977043329222326e-01,2.295663308254924928e-06,5.139242766238893978e-06
2.545000000000000000e+02,9.999990776717595509e-01,9.223277871728274846e-07,2.067521005844064064e-06
2.550000000000000000e+02,9.999989126950860063e-01,1.087304060010119144e-06,2.589231488325793862e-06
2.555000000000000000e+02,9.999982699406769759e-01,1.730057199084145125e-06,4.256630821153351008e-06
2.560000000000000000e+02,9.999972721655249197e-01,2.727827372817070994e-06,6.693393622692056510e-06
2.565000000000000000e+02,9.999992311709746673e-01,7.688284986706594992e-07,1.850966624195038435e-06
2.570000000000000000e+02,9.999987191630650418e-01,1.280835360495391484e-06,3.259517708964487781e-06
2.575000000000000000e+02,9.999987441725919357e-01,1.255826122759096108e-06,3.444546726072417187e-06
2.580000000000000000e+02,9.999969706756732801e-01,3.029316004571347420e-06,7.472277958830986222e-06
2.585000000000000000e+02,9.999992640577126668e-01,7.359416395180673476e-07,1.525656013412479695e-06
2.590000000000000000e+02,9.999985967926180441e-01,1.403205756173031560e-06,3.410473605636177297e-06
2.595000000000000000e+02,9.999991018823847222e-01,8.981168130028915897e-07,2.441947879683326050e-06
2.600000000000000000e+02,9.999968549385543914e-01,3.145054369046995646e-06,7.330249740089556099e-06
2.605000000000000000e+02,9.999991422663750962e-01,8.577328892422908524e-07,2.001673702234363361e-06
2.610000000000000000e+02,9.999985803225565073e-01,1.419676258385127454e-06,3.079544228068442635e-06
2.615000000000000000e+02,9.999993031093366014e-01,6.968900906068054013e-07,1.529295124869101130e-06
2.620000000000000000e+02,9.999969461264974768e-01,3.053867854291292261e-06,6.568570856457789375e-06
2.625000000000000000e+02,9.999988651710355336e-01,1.134828295501488782e-06,2.404198631844600698e-06
2.630000000000000000e+02,9.999986739308432959e-01,1.326068304052796520e-06,2.572901640407465607e-06
2.635000000000000000e+02,9.999993421541647498e-01,6.578453925487615095e-07,1.460008166365156512e-06
2.640000000000000000e+02,9.999972281438094246e-01,2.771851328381425006e-06,5.662926949145941080e-06
2.645000000000000000e+02,9.999984660653951085e-01,1.533933850550450728e-06,2.578098678540641231e-06
2.650000000000000000e+02,9.999988499476124559e-01,1.150051772341731393e-06,2.187482334159440711e-06
2.655000000000000000e+02,9.999992469319860522e-01,7.530677403055907604e-07,1.338933841910083800e-06
2.660000000000000000e+02,9.999976515545021538e-01,2.348441712179960561e-06,4.919005494929962197e-06
2.665000000000000000e+02,9.999980064703143379e-01,1.993527447952114784e-06,4.164889329638654658e-06
2.670000000000000000e+02,9.999990564137316573e-01,9.435858477069292150e-07,1.989680091130097139e-06
2.675000000000000000e+02,9.999990704366421568e-01,9.295628794481203272e-07,2.064393212153348145e-06
2.680000000000000000e+02,9.999981434450132545e-01,1.856552577117476233e-06,4.315136349797299431e-06
2.685000000000000000e+02,9.999975639340865641e-01,2.436060656585414819e-06,5.811260126886708122e-06
2.690000000000000000e+02,9.999992296459400132e-01,7.703536364644936185e-07,1.829849216816725743e-06
2.695000000000000000e+02,9.999988771382051223e-01,1.122860654650947865e-06,2.820346354459601912e-06
2.700000000000000000e+02,9.999986231495636702e-01,1.376849003503766156e-06,3.632161536426536941e-06
2.705000000000000000e+02,9.999972165770720789e-01,2.783415498586183645e-06,6.910026479900466256e-06
2.710000000000000000e+02,9.999993094354472367e-01,6.905640173304750107e-07,1.566218528870066962e-06
2.715000000000000000e+02,9.999987284095013251e-01,1.271589014556484543e-06,3.186621528872279896e-06
2.720000000000000000e+02,9.999990182248549297e-01,9.817742639972593111e-07,2.740220695907069626e-06
2.725000000000000000e+02,9.999970266130329133e-01,2.973379906623385693e-06,7.137627381914590785e-06
2.730000000000000000e+02,9.999992532016903635e-01,7.467976742558946057e-07,1.667820822892629451e-06
2.735000000000000000e+02,9.999986679386317912e-01,1.332060163922177409e-06,3.044297636867199230e-06
2.740000000000000000e+02,9.999992779845019442e-01,7.220149239872686309e-07,1.789364254878300642e-06
2.745000000000000000e+02,9.999970291523597732e-01,2.970842046395860692e-06,6.612761049185067463e-06
2.750000000000000000e+02,9.999990464295185344e-01,9.535698335672027071e-07,2.173591066578772768e-06
2.755000000000000000e+02,9.999987124070817135e-01,1.287592077764410092e-06,2.599262853619777047e-06
2.760000000000000000e+02,9.999993825883646270e-01,6.174111860934861085e-07,1.320974663543417194e-06
2.765000000000000000e+02,9.999972239345364944e-01,2.776060765541377151e-06,5.758119095866653936e-06
2.770000000000000000e+02,9.999987074651699448e-01,1.292534260177724548e-06,2.303681627791043240e-06
2.775000000000000000e+02,9.999988481711870048e-01,1.151828192796910955e-06,2.168963529669554191e-06
2.780000000000000000e+02,9.999993453548627897e-01,6.546448408362159910e-07,1.326291564129888911e-06
2.785000000000000000e+02,9.999975764766565467e-01,2.423519417121822173e-06,4.967771020547573357e-06
2.790000000000000000e+02,9.999982844006328753e-01,1.715598120316519370e-06,3.290802157440708697e-06
2.795000000000000000e+02,9.999990349483571794e-01,9.650512218517537377e-07,1.921333460330743037e-06
2.800000000000000000e+02,9.999992070441848790e-01,7.929555399244225811e-07,1.606571097934050840e-06
2.805000000000000000e+02,9.999980261348782040e-01,1.973862405996174019e-06,4.354513689408534560e-06
2.810000000000000000e+02,9.999978457815436039e-01,2.154214896882278296e-06,4.911256917705664193e-06
2.815000000000000000e+02,9.999992159033365136e-01,7.840963127947464528e-07,1.783829504775624741e-06
2.820000000000000000e+02,9.999990254726173200e-01,9.745266486005377260e-07,2.359447922373192341e-06
2.825000000000000000e+02,9.999984975194973202e-01,1.502478878423474384e-06,3.762146404517885401e-06
2.830000000000000000e+02,9.999974675118789014e-01,2.532481928191332443e-06,6.242033525172274722e-06
2.835000000000000000e+02,9.999993307866521519e-01,6.692129123631040954e-07,1.589182351935392035e-06
2.840000000000000000e+02,9.999988617226522880e-01,1.138276102208291007e-06,2.893773936474275388e-06
2.845000000000000000e+02,9.999989166494099857e-01,1.083349606856298664e-06,2.997997259335249964e-06
2.850000000000000000e+02,9.999972165111028488e-01,2.783482059981468026e-06,6.826130705128719001e-06
2.855000000000000000e+02,9.999993309446584266e-01,6.690548043641886267e-07,1.364149432525607608e-06
2.860000000000000000e+02,9.999987655736244374e-01,1.234425174023723315e-06,2.956420774080648073e-06
2.865000000000000000e+02,9.999992251798042187e-01,7.748195855472594928e-07,2.081411320187243064e-06
2.870000000000000000e+02,9.999971387260879752e-01,2.861268254716886617e-06,6.594198037279674907e-06
2.875000000000000000e+02,9.999991907250563861e-01,8.092743444543248899e-07,1.895662066542236346e-06
2.880000000000000000e+02,9.999987644783357998e-01,1.235520812520318756e-06,2.623934399759164648e-06
2.885000000000000000e+02,9.999993910746672876e-01,6.089248907603650451e-07,1.290994263936084963e-06
2.890000000000000000e+02,9.999972478944046950e-01,2.752101031316955826e-06,5.860842873683935750e-06
2.895000000000000000e+02,9.999989141562715123e-01,1.085843199383207391e-06,2.206763218159935036e-06
2.900000000000000000e+02,9.999988577477985086e-01,1.142251586150333509e-06,2.183023471324929687e-06
2.905000000000000000e+02,9.999994133665179863e-01,5.866331511950040323e-07,1.291896967625660864e-06
