theta,delta,fidelity
2.356194490192344837e+00,5.235987755982987935e+00,9.131207638610343569e-01
2.356194490192344837e+00,5.366887449882562500e+00,9.232194098589481257e-01
2.356194490192344837e+00,5.497787143782137953e+00,9.324630460007553578e-01
2.356194490192344837e+00,5.628686837681712518e+00,9.406600196697962879e-01
2.356194490192344837e+00,5.759586531581287083e+00,9.476361696407473723e-01
2.356194490192344837e+00,5.890486225480861648e+00,9.532412042502755867e-01
2.356194490192344837e+00,6.021385919380436214e+00,9.573529504638544907e-01
2.356194490192344837e+00,6.152285613280010779e+00,9.598807224566895391e-01
2.356194490192344837e+00,6.283185307179586232e+00,9.607692651934343075e-01
2.421644337142132120e+00,0.000000000000000000e+00,9.544020035605589314e-01
2.421644337142132120e+00,1.308996938995747039e-01,9.536902695273433705e-01
2.421644337142132120e+00,2.617993877991494078e-01,9.514596172824985043e-01
2.421644337142132120e+00,3.926990816987241395e-01,9.477601418648151643e-01
2.421644337142132120e+00,5.235987755982988157e-01,9.426738000192584899e-01
2.421644337142132120e+00,6.544984694978734918e-01,9.363108729433663457e-01
2.421644337142132120e+00,7.853981633974482790e-01,9.288081426836864996e-01
2.421644337142132120e+00,9.162978572970229552e-01,9.203233759143716330e-01
2.421644337142132120e+00,1.047197551196597631e+00,9.110305994376514116e-01
2.421644337142132120e+00,1.178097245096172418e+00,9.011161202725700425e-01
2.421644337142132120e+00,1.308996938995746984e+00,8.907723225228322272e-01
2.421644337142132120e+00,1.439896632895321771e+00,8.801936640610973361e-01
2.421644337142132120e+00,1.570796326794896558e+00,8.695721752878792232e-01
2.421644337142132120e+00,1.701696020694471123e+00,8.590924233363465001e-01
2.421644337142132120e+00,1.832595714594045910e+00,8.489293490284977040e-01
2.421644337142132120e+00,1.963495408493620475e+00,8.392450022400315124e-01
2.421644337142132120e+00,2.094395102393195263e+00,8.301869140679681847e-01
2.421644337142132120e+00,2.225294796292769828e+00,8.218864244016556020e-01
2.421644337142132120e+00,2.356194490192344837e+00,8.144562075607684193e-01
2.421644337142132120e+00,2.487094184091919402e+00,8.079967720071042914e-01
2.421644337142132120e+00,2.617993877991493967e+00,8.025880019327249482e-01
2.421644337142132120e+00,2.748893571891068976e+00,7.982953302723623246e-01
2.421644337142132120e+00,2.879793265790643542e+00,7.951696634025642307e-01
2.421644337142132120e+00,3.010692959690218107e+00,7.932468493275626198e-01
2.421644337142132120e+00,3.141592653589793116e+00,7.925494317809740341e-01
2.421644337142132120e+00,3.272492347489367681e+00,7.930852542988109377e-01
2.421644337142132120e+00,3.403392041388942246e+00,7.948504911442214604e-01
2.421644337142132120e+00,3.534291735288516811e+00,7.978266015952771850e-01
2.421644337142132120e+00,3.665191429188091821e+00,8.019812074157837145e-01
2.421644337142132120e+00,3.796091123087666386e+00,8.072661596310408694e-01
2.421644337142132120e+00,3.926990816987240951e+00,8.136195891176829509e-01
2.421644337142132120e+00,4.057890510886815960e+00,8.209616534684400779e-01
2.421644337142132120e+00,4.188790204786390525e+00,8.291960618326116306e-01
2.421644337142132120e+00,4.319689898685965090e+00,8.382084478737947819e-01
2.421644337142132120e+00,4.450589592585539656e+00,8.478683885986714186e-01
2.421644337142132120e+00,4.581489286485114221e+00,8.580279412593335708e-01
2.421644337142132120e+00,4.712388980384689674e+00,8.685232659695715229e-01
2.421644337142132120e+00,4.843288674284264239e+00,8.791785967463703333e-01
2.421644337142132120e+00,4.974188368183838804e+00,8.898067946756609281e-01
2.421644337142132120e+00,5.105088062083413369e+00,9.002145833611212566e-01
2.421644337142132120e+00,5.235987755982987935e+00,9.102050599678838116e-01
2.421644337142132120e+00,5.366887449882562500e+00,9.195834131960732849e-01
2.421644337142132120e+00,5.497787143782137953e+00,9.281618399562132637e-01
2.421644337142132120e+00,5.628686837681712518e+00,9.357643877078821726e-01
2.421644337142132120e+00,5.759586531581287083e+00,9.422318798319251343e-01
2.421644337142132120e+00,5.890486225480861648e+00,9.474261554881217018e-01
2.421644337142132120e+00,6.021385919380436214e+00,9.512357158522961598e-01
2.421644337142132120e+00,6.152285613280010779e+00,9.535779058058905244e-01
2.421644337142132120e+00,6.283185307179586232e+00,9.544018808375323015e-01
2.487094184091919402e+00,0.000000000000000000e+00,9.476867515047014967e-01
2.487094184091919402e+00,1.308996938995747039e-01,9.470352311062351092e-01
2.487094184091919402e+00,2.617993877991494078e-01,9.449927135523544797e-01
2.487094184091919402e+00,3.926990816987241395e-01,9.416024418156619946e-01
2.487094184091919402e+00,5.235987755982988157e-01,9.369387405489117970e-01
2.487094184091919402e+00,6.544984694978734918e-01,9.311016358955317429e-01
2.487094184091919402e+00,7.853981633974482790e-01,9.242145858931164470e-01
2.487094184091919402e+00,9.162978572970229552e-01,9.164204393490339440e-01
2.487094184091919402e+00,1.047197551196597631e+00,9.078772148881375514e-01
2.487094184091919402e+00,1.178097245096172418e+00,8.987541788914404917e-01
2.487094184091919402e+00,1.308996938995746984e+00,8.892274898484076040e-01
2.487094184091919402e+00,1.439896632895321771e+00,8.794739268258582321e-01
2.487094184091919402e+00,1.570796326794896558e+00,8.696709939539987166e-01
2.487094184091919402e+00,1.701696020694471123e+00,8.599880316603374375e-01
2.487094184091919402e+00,1.832595714594045910e+00,8.505872350331209475e-01
2.487094184091919402e+00,1.963495408493620475e+00,8.416194240025801632e-01
2.487094184091919402e+00,2.094395102393195263e+00,8.332222525408630176e-01
2.487094184091919402e+00,2.225294796292769828e+00,8.255190162542194177e-01
2.487094184091919402e+00,2.356194490192344837e+00,8.186181598539499227e-01
2.487094184091919402e+00,2.487094184091919402e+00,8.126129085297597587e-01
2.487094184091919402e+00,2.617993877991493967e+00,8.075808770858461383e-01
2.487094184091919402e+00,2.748893571891068976e+00,8.035853493781579537e-01
2.487094184091919402e+00,2.879793265790643542e+00,8.006750094759603753e-01
2.487094184091919402e+00,3.010692959690218107e+00,7.988846893052612419e-01
2.487094184091919402e+00,3.141592653589793116e+00,7.982359977567043963e-01
2.487094184091919402e+00,3.272492347489367681e+00,7.987371559197334880e-01
2.487094184091919402e+00,3.403392041388942246e+00,8.003837736368953903e-01
2.487094184091919402e+00,3.534291735288516811e+00,8.031572033744666106e-01
2.487094184091919402e+00,3.665191429188091821e+00,8.070263315898779100e-01
2.487094184091919402e+00,3.796091123087666386e+00,8.119449102912772442e-01
2.487094184091919402e+00,3.926990816987240951e+00,8.178521968239786943e-01
2.487094184091919402e+00,4.057890510886815960e+00,8.246720282139622382e-01
2.487094184091919402e+00,4.188790204786390525e+00,8.323130286982438619e-01
2.487094184091919402e+00,4.319689898685965090e+00,8.406672042408420698e-01
2.487094184091919402e+00,4.450589592585539656e+00,8.496113052543184940e-01
2.487094184091919402e+00,4.581489286485114221e+00,8.590067305901942785e-01
2.487094184091919402e+00,4.712388980384689674e+00,8.687033972053479491e-01
2.487094184091919402e+00,4.843288674284264239e+00,8.785348602578453292e-01
2.487094184091919402e+00,4.974188368183838804e+00,8.883325990126047511e-01
2.487094184091919402e+00,5.105088062083413369e+00,8.979172043580577744e-01
2.487094184091919402e+00,5.235987755982987935e+00,9.071090587624618395e-01
2.487094184091919402e+00,5.366887449882562500e+00,9.157309870066733248e-01
2.487094184091919402e+00,5.497787143782137953e+00,9.236111106106744684e-01
2.487094184091919402e+00,5.628686837681712518e+00,9.305906365460295815e-01
2.487094184091919402e+00,5.759586531581287083e+00,9.365248971735290473e-01
2.487094184091919402e+00,5.890486225480861648e+00,9.412892508123126278e-01
2.487094184091919402e+00,6.021385919380436214e+00,9.447826160683017171e-01
2.487094184091919402e+00,6.152285613280010779e+00,9.469304186792139033e-01
2.487094184091919402e+00,6.283185307179586232e+00,9.476867783859813654e-01
2.552544031041706685e+00,0.000000000000000000e+00,9.406608312341036005e-01
2.552544031041706685e+00,1.308996938995747039e-01,9.400727360844614022e-01
2.552544031041706685e+00,2.617993877991494078e-01,9.382236405436642501e-01
2.552544031041706685e+00,3.926990816987241395e-01,9.351540910010742724e-01
2.552544031041706685e+00,5.235987755982988157e-01,9.309292487076787914e-01
2.552544031041706685e+00,6.544984694978734918e-01,9.256383940113499520e-01
2.552544031041706685e+00,7.853981633974482790e-01,9.193913442101906419e-01
2.552544031041706685e+00,9.162978572970229552e-01,9.123166509247233602e-01
2.552544031041706685e+00,1.047197551196597631e+00,9.045551081521641112e-01
2.552544031041706685e+00,1.178097245096172418e+00,8.962593039076216517e-01
2.552544031041706685e+00,1.308996938995746984e+00,8.875873706855510470e-01
2.552544031041706685e+00,1.439896632895321771e+00,8.786995957180635530e-01
2.552544031041706685e+00,1.570796326794896558e+00,8.697567477193800523e-01
2.552544031041706685e+00,1.701696020694471123e+00,8.609124087961282923e-01
2.552544031041706685e+00,1.832595714594045910e+00,8.523166196987636001e-01
2.552544031041706685e+00,1.963495408493620475e+00,8.441072527972227624e-01
2.552544031041706685e+00,2.094395102393195263e+00,8.364111037698742646e-01
2.552544031041706685e+00,2.225294796292769828e+00,8.293437372158151133e-01
2.552544031041706685e+00,2.356194490192344837e+00,8.230061581706225038e-01
2.552544031041706685e+00,2.487094184091919402e+00,8.174864585216194968e-01
2.552544031041706685e+00,2.617993877991493967e+00,8.128575697936859523e-01
2.552544031041706685e+00,2.748893571891068976e+00,8.091800209553464684e-01
2.552544031041706685e+00,2.879793265790643542e+00,8.065003974496359751e-01
2.552544031041706685e+00,3.010692959690218107e+00,8.048523282138151380e-01
2.552544031041706685e+00,3.141592653589793116e+00,8.042557831284693481e-01
2.552544031041706685e+00,3.272492347489367681e+00,8.047193460869592752e-01
2.552544031041706685e+00,3.403392041388942246e+00,8.062379071222143256e-01
2.552544031041706685e+00,3.534291735288516811e+00,8.087939081605213243e-01
2.552544031041706685e+00,3.665191429188091821e+00,8.123569005292119449e-01
2.552544031041706685e+00,3.796091123087666386e+00,8.168829981820872055e-01
2.552544031041706685e+00,3.926990816987240951e+00,8.223135422792913207e-01
2.552544031041706685e+00,4.057890510886815960e+00,8.285772032302558543e-01
2.552544031041706685e+00,4.188790204786390525e+00,8.355872862185209637e-01
2.552544031041706685e+00,4.319689898685965090e+00,8.432428176659321206e-01
2.552544031041706685e+00,4.450589592585539656e+00,8.514292672567881359e-01
2.552544031041706685e+00,4.581489286485114221e+00,8.600187569848070090e-01
2.552544031041706685e+00,4.712388980384689674e+00,8.688724813703729843e-01
2.552544031041706685e+00,4.843288674284264239e+00,8.778409492622888388e-01
2.552544031041706685e+00,4.974188368183838804e+00,8.867674116118491323e-01
2.552544031041706685e+00,5.105088062083413369e+00,8.954908385606724641e-01
2.552544031041706685e+00,5.235987755982987935e+00,9.038482541186239061e-01
2.552544031041706685e+00,5.366887449882562500e+00,9.116809686021847270e-01
2.552544031041706685e+00,5.497787143782137953e+00,9.188345133339823612e-01
2.552544031041706685e+00,5.628686837681712518e+00,9.251658822666447568e-01
2.552544031041706685e+00,5.759586531581287083e+00,9.305458706600209240e-01
2.552544031041706685e+00,5.890486225480861648e+00,9.348636696688445991e-01
2.552544031041706685e+00,6.021385919380436214e+00,9.380289622943885908e-01
2.552544031041706685e+00,6.152285613280010779e+00,9.399748552708245830e-01
2.552544031041706685e+00,6.283185307179586232e+00,9.406608087258470086e-01
2.617993877991493967e+00,0.000000000000000000e+00,9.333625061610841822e-01
2.617993877991493967e+00,1.308996938995747039e-01,9.328390844210913135e-01
2.617993877991493967e+00,2.617993877991494078e-01,9.311894908586204611e-01
2.617993877991493967e+00,3.926990816987241395e-01,9.284498743854280312e-01
2.617993877991493967e+00,5.235987755982988157e-01,9.246770886739068551e-01
2.617993877991493967e+00,6.544984694978734918e-01,9.199486187959545758e-01
2.617993877991493967e+00,7.853981633974482790e-01,9.143636420445165891e-01
2.617993877991493967e+00,9.162978572970229552e-01,9.080323795241486140e-01
2.617993877991493967e+00,1.047197551196597631e+00,9.010807526698508818e-01
2.617993877991493967e+00,1.178097245096172418e+00,8.936427236477977321e-01
2.617993877991493967e+00,1.308996938995746984e+00,8.858591796269470464e-01
2.617993877991493967e+00,1.439896632895321771e+00,8.778734333906577092e-01
2.617993877991493967e+00,1.570796326794896558e+00,8.698270424417595681e-01
2.617993877991493967e+00,1.701696020694471123e+00,8.618627269573309047e-01
2.617993877991493967e+00,1.832595714594045910e+00,8.541110530478633889e-01
2.617993877991493967e+00,1.963495408493620475e+00,8.466986685522859268e-01
2.617993877991493967e+00,2.094395102393195263e+00,8.397421517574383820e-01
2.617993877991493967e+00,2.225294796292769828e+00,8.333465479748740634e-01
2.617993877991493967e+00,2.356194490192344837e+00,8.276057246009811408e-01
2.617993877991493967e+00,2.487094184091919402e+00,8.226008211768723877e-01
2.617993877991493967e+00,2.617993877991493967e+00,8.184010196286949368e-01
2.617993877991493967e+00,2.748893571891068976e+00,8.150621266110704699e-01
2.617993877991493967e+00,2.879793265790643542e+00,8.126283380286466462e-01
2.617993877991493967e+00,3.010692959690218107e+00,8.111289592981291152e-01
2.617993877991493967e+00,3.141592653589793116e+00,8.105908234391787648e-01
2.617993877991493967e+00,3.272492347489367681e+00,8.110137116720522732e-01
2.617993877991493967e+00,3.403392041388942246e+00,8.123950794006185028e-01
2.617993877991493967e+00,3.534291735288516811e+00,8.147189942381729555e-01
2.617993877991493967e+00,3.665191429188091821e+00,8.179556729711346952e-01
2.617993877991493967e+00,3.796091123087666386e+00,8.220637043151043377e-01
2.617993877991493967e+00,3.926990816987240951e+00,8.269884082468558217e-01
2.617993877991493967e+00,4.057890510886815960e+00,8.326625713578120758e-01
2.617993877991493967e+00,4.188790204786390525e+00,8.390057879110317529e-01
2.617993877991493967e+00,4.319689898685965090e+00,8.459249635277710233e-01
2.617993877991493967e+00,4.450589592585539656e+00,8.533152580077432159e-01
2.617993877991493967e+00,4.581489286485114221e+00,8.610596160700579871e-01
2.617993877991493967e+00,4.712388980384689674e+00,8.690326842898050685e-01
2.617993877991493967e+00,4.843288674284264239e+00,8.770991163474279873e-01
2.617993877991493967e+00,4.974188368183838804e+00,8.851146458498877490e-01
2.617993877991493967e+00,5.105088062083413369e+00,8.929465709399653228e-01
2.617993877991493967e+00,5.235987755982987935e+00,9.004391887403252470e-01
2.617993877991493967e+00,5.366887449882562500e+00,9.074542460155442525e-01
2.617993877991493967e+00,5.497787143782137953e+00,9.138561840449881402e-01
2.617993877991493967e+00,5.628686837681712518e+00,9.195181905801429467e-01
2.617993877991493967e+00,5.759586531581287083e+00,9.243267783090638456e-01
2.617993877991493967e+00,5.890486225480861648e+00,9.281842016488494052e-01
2.617993877991493967e+00,6.021385919380436214e+00,9.310096564389912510e-01
2.617993877991493967e+00,6.152285613280010779e+00,9.327493318276809386e-01
2.617993877991493967e+00,6.283185307179586232e+00,9.333625276571166918e-01
2.683443724941281250e+00,0.000000000000000000e+00,9.258308390419824896e-01
2.683443724941281250e+00,1.308996938995747039e-01,9.253726768768074651e-01
2.683443724941281250e+00,2.617993877991494078e-01,9.239274001417202564e-01
2.683443724941281250e+00,3.926990816987241395e-01,9.215248395247573887e-01
2.683443724941281250e+00,5.235987755982988157e-01,9.182147743561793751e-01
2.683443724941281250e+00,6.544984694978734918e-01,9.140641737379564535e-01
2.683443724941281250e+00,7.853981633974482790e-01,9.091565626767883490e-01
2.683443724941281250e+00,9.162978572970229552e-01,9.035892009758754728e-01
2.683443724941281250e+00,1.047197551196597631e+00,8.974703019469054688e-01
2.683443724941281250e+00,1.178097245096172418e+00,8.909185414825787630e-01
2.683443724941281250e+00,1.308996938995746984e+00,8.840514343449090706e-01
2.683443724941281250e+00,1.439896632895321771e+00,8.769989270247476876e-01
2.683443724941281250e+00,1.570796326794896558e+00,8.698855297206347092e-01
2.683443724941281250e+00,1.701696020694471123e+00,8.628338267210032830e-01
2.683443724941281250e+00,1.832595714594045910e+00,8.559625231388525712e-01
2.683443724941281250e+00,1.963495408493620475e+00,8.493838631943904094e-01
2.683443724941281250e+00,2.094395102393195263e+00,8.432027662524288480e-01
2.683443724941281250e+00,2.225294796292769828e+00,8.375133061582693550e-01
2.683443724941281250e+00,2.356194490192344837e+00,8.324008769722501810e-01
2.683443724941281250e+00,2.487094184091919402e+00,8.279396422360443264e-01
2.683443724941281250e+00,2.617993877991493967e+00,8.241932403221052805e-01
2.683443724941281250e+00,2.748893571891068976e+00,8.212130485071647001e-01
2.683443724941281250e+00,2.879793265790643542e+00,8.190402481774452514e-01
2.683443724941281250e+00,3.010692959690218107e+00,8.177037129853326203e-01
2.683443724941281250e+00,3.141592653589793116e+00,8.172222398503639074e-01
2.683443724941281250e+00,3.272492347489367681e+00,8.176005930521853537e-01
2.683443724941281250e+00,3.403392041388942246e+00,8.188364897406876786e-01
2.683443724941281250e+00,3.534291735288516811e+00,8.209137029734805413e-01
2.683443724941281250e+00,3.665191429188091821e+00,8.238044459326826496e-01
2.683443724941281250e+00,3.796091123087666386e+00,8.274702091051195918e-01
2.683443724941281250e+00,3.926990816987240951e+00,8.318608504891187305e-01
2.683443724941281250e+00,4.057890510886815960e+00,8.369138455037562485e-01
2.683443724941281250e+00,4.188790204786390525e+00,8.425563416950341278e-01
2.683443724941281250e+00,4.319689898685965090e+00,8.487035417161736817e-01
2.683443724941281250e+00,4.450589592585539656e+00,8.552623134502743696e-01
2.683443724941281250e+00,4.581489286485114221e+00,8.621252808082272567e-01
2.683443724941281250e+00,4.712388980384689674e+00,8.691820522791778858e-01
2.683443724941281250e+00,4.843288674284264239e+00,8.763166319256553427e-01
2.683443724941281250e+00,4.974188368183838804e+00,8.833931144069008257e-01
2.683443724941281250e+00,5.105088062083413369e+00,8.902972828366189084e-01
2.683443724941281250e+00,5.235987755982987935e+00,8.968976689198797647e-01
2.683443724941281250e+00,5.366887449882562500e+00,9.030724606108215813e-01
2.683443724941281250e+00,5.497787143782137953e+00,9.087018828534196846e-01
2.683443724941281250e+00,5.628686837681712518e+00,9.136772808983280036e-01
2.683443724941281250e+00,5.759586531581287083e+00,9.178998527661959006e-01
2.683443724941281250e+00,5.890486225480861648e+00,9.212859175600282002e-01
2.683443724941281250e+00,6.021385919380436214e+00,9.237668233254241468e-01
2.683443724941281250e+00,6.152285613280010779e+00,9.252918052515982650e-01
2.683443724941281250e+00,6.283185307179586232e+00,9.258307702145256446e-01
2.748893571891068976e+00,0.000000000000000000e+00,9.181055022135155008e-01
2.748893571891068976e+00,1.308996938995747039e-01,9.177137548218903262e-01
2.748893571891068976e+00,2.617993877991494078e-01,9.164751064204323949e-01
2.748893571891068976e+00,3.926990816987241395e-01,9.144152476525063689e-01
2.748893571891068976e+00,5.235987755982988157e-01,9.115753211262556110e-01
2.748893571891068976e+00,6.544984694978734918e-01,9.080124483122361534e-01
2.748893571891068976e+00,7.853981633974482790e-01,9.037957202469524276e-01
2.748893571891068976e+00,9.162978572970229552e-01,8.990082923110683799e-01
2.748893571891068976e+00,1.047197551196597631e+00,8.937410593309360607e-01
2.748893571891068976e+00,1.178097245096172418e+00,8.880946639612354865e-01
2.748893571891068976e+00,1.308996938995746984e+00,8.821718088486306675e-01
2.748893571891068976e+00,1.439896632895321771e+00,8.760806539025235429e-01
2.748893571891068976e+00,1.570796326794896558e+00,8.699291358756398029e-01
2.748893571891068976e+00,1.701696020694471123e+00,8.638220674759936601e-01
2.748893571891068976e+00,1.832595714594045910e+00,8.578636687583024445e-01
2.748893571891068976e+00,1.963495408493620475e+00,8.521529502473562667e-01
2.748893571891068976e+00,2.094395102393195263e+00,8.467800114209915741e-01
2.748893571891068976e+00,2.225294796292769828e+00,8.418285534708035422e-01
2.748893571891068976e+00,2.356194490192344837e+00,8.373747101529572801e-01
2.748893571891068976e+00,2.487094184091919402e+00,8.334848107225225622e-01
2.748893571891068976e+00,2.617993877991493967e+00,8.302149388127264551e-01
2.748893571891068976e+00,2.748893571891068976e+00,8.276126455044027219e-01
2.748893571891068976e+00,2.879793265790643542e+00,8.257145137612710295e-01
2.748893571891068976e+00,3.010692959690218107e+00,8.245467829755382949e-01
2.748893571891068976e+00,3.141592653589793116e+00,8.241264886575527804e-01
2.748893571891068976e+00,3.272492347489367681e+00,8.244593127054765658e-01
2.748893571891068976e+00,3.403392041388942246e+00,8.255407436854633740e-01
2.748893571891068976e+00,3.534291735288516811e+00,8.273571196530355998e-01
2.748893571891068976e+00,3.665191429188091821e+00,8.298826822168561268e-01
2.748893571891068976e+00,3.796091123087666386e+00,8.330830120194547828e-01
2.748893571891068976e+00,3.926990816987240951e+00,8.369121136291216567e-01
2.748893571891068976e+00,4.057890510886815960e+00,8.413142154157265962e-01
2.748893571891068976e+00,4.188790204786390525e+00,8.462248640204421690e-01
2.748893571891068976e+00,4.319689898685965090e+00,8.515683641032324447e-01
2.748893571891068976e+00,4.450589592585539656e+00,8.572601134806954182e-01
2.748893571891068976e+00,4.581489286485114221e+00,8.632104182981316098e-01
2.748893571891068976e+00,4.712388980384689674e+00,8.693199638752225900e-01
2.748893571891068976e+00,4.843288674284264239e+00,8.754853355381856383e-01
2.748893571891068976e+00,4.974188368183838804e+00,8.816000054277460807e-01
2.748893571891068976e+00,5.105088062083413369e+00,8.875549338061891058e-01
2.748893571891068976e+00,5.235987755982987935e+00,8.932421450121403872e-01
2.748893571891068976e+00,5.366887449882562500e+00,8.985564793551457097e-01
2.748893571891068976e+00,5.497787143782137953e+00,9.033973474654036773e-01
2.748893571891068976e+00,5.628686837681712518e+00,9.076725858319540929e-01
2.748893571891068976e+00,5.759586531581287083e+00,9.112987832917608388e-01
2.748893571891068976e+00,5.890486225480861648e+00,9.142048050163810169e-01
2.748893571891068976e+00,6.021385919380436214e+00,9.163334738084242259e-01
2.748893571891068976e+00,6.152285613280010779e+00,9.176424694565833429e-01
2.748893571891068976e+00,6.283185307179586232e+00,9.181052437073937700e-01
2.814343418840856259e+00,0.000000000000000000e+00,9.102252571350221144e-01
2.814343418840856259e+00,1.308996938995747039e-01,9.099005176380423610e-01
2.814343418840856259e+00,2.617993877991494078e-01,9.088710270318486328e-01
2.814343418840856259e+00,3.926990816987241395e-01,9.071568476527113178e-01
2.814343418840856259e+00,5.235987755982988157e-01,9.047921514365045992e-01
2.814343418840856259e+00,6.544984694978734918e-01,9.018234649182967910e-01
2.814343418840856259e+00,7.853981633974482790e-01,8.983077321508164959e-01
2.814343418840856259e+00,9.162978572970229552e-01,8.943122365961770903e-01
2.814343418840856259e+00,1.047197551196597631e+00,8.899119475155360393e-01
2.814343418840856259e+00,1.178097245096172418e+00,8.851910631157012821e-01
2.814343418840856259e+00,1.308996938995746984e+00,8.802292240385506394e-01
2.814343418840856259e+00,1.439896632895321771e+00,8.751221582964536783e-01
2.814343418840856259e+00,1.570796326794896558e+00,8.699571827400895963e-01
2.814343418840856259e+00,1.701696020694471123e+00,8.648239055985355028e-01
2.814343418840856259e+00,1.832595714594045910e+00,8.598087173044667297e-01
2.814343418840856259e+00,1.963495408493620475e+00,8.549954900253778911e-01
2.814343418840856259e+00,2.094395102393195263e+00,8.504599830676828898e-01
2.814343418840856259e+00,2.225294796292769828e+00,8.462765744510892807e-01
2.814343418840856259e+00,2.356194490192344837e+00,8.425092685280641813e-01
2.814343418840856259e+00,2.487094184091919402e+00,8.392155609693989771e-01
2.814343418840856259e+00,2.617993877991493967e+00,8.364449066101602437e-01
2.814343418840856259e+00,2.748893571891068976e+00,8.342385278070818533e-01
2.814343418840856259e+00,2.879793265790643542e+00,8.326286777632683211e-01
2.814343418840856259e+00,3.010692959690218107e+00,8.316384488181820522e-01
2.814343418840856259e+00,3.141592653589793116e+00,8.312824683192530095e-01
2.814343418840856259e+00,3.272492347489367681e+00,8.315655218532180815e-01
2.814343418840856259e+00,3.403392041388942246e+00,8.324849741542121873e-01
2.814343418840856259e+00,3.534291735288516811e+00,8.340270295894395280e-01
2.814343418840856259e+00,3.665191429188091821e+00,8.361694286961004474e-01
2.814343418840856259e+00,3.796091123087666386e+00,8.388856478269578476e-01
2.814343418840856259e+00,3.926990816987240951e+00,8.421247434587834091e-01
2.814343418840856259e+00,4.057890510886815960e+00,8.458491000389827263e-01
2.814343418840856259e+00,4.188790204786390525e+00,8.499976737798987658e-01
2.814343418840856259e+00,4.319689898685965090e+00,8.545058065911453893e-01
2.814343418840856259e+00,4.450589592585539656e+00,8.593031372885970853e-01
2.814343418840856259e+00,4.581489286485114221e+00,8.643110695875304561e-01
2.814343418840856259e+00,4.712388980384689674e+00,8.694458780879550375e-01
2.814343418840856259e+00,4.843288674284264239e+00,8.746210612405026508e-01
2.814343418840856259e+00,4.974188368183838804e+00,8.797467507580135626e-01
2.814343418840856259e+00,5.105088062083413369e+00,8.847326082394409985e-01
2.814343418840856259e+00,5.235987755982987935e+00,8.894888415494909273e-01
2.814343418840856259e+00,5.366887449882562500e+00,8.939286544237944332e-01
2.814343418840856259e+00,5.497787143782137953e+00,8.979690210995654454e-01
2.814343418840856259e+00,5.628686837681712518e+00,9.015327492900148121e-01
2.814343418840856259e+00,5.759586531581287083e+00,9.045562255791357309e-01
2.814343418840856259e+00,5.890486225480861648e+00,9.069770033775867990e-01
2.814343418840856259e+00,6.021385919380436214e+00,9.087493316549192235e-01
2.814343418840856259e+00,6.152285613280010779e+00,9.098391146038765642e-01
2.814343418840856259e+00,6.283185307179586232e+00,9.102255139635557768e-01
2.879793265790643542e+00,0.000000000000000000e+00,9.022308919204332645e-01
2.879793265790643542e+00,1.308996938995747039e-01,9.019724510675505291e-01
2.879793265790643542e+00,2.617993877991494078e-01,9.011517268027960936e-01
2.879793265790643542e+00,3.926990816987241395e-01,8.997852030704288628e-01
2.879793265790643542e+00,5.235987755982988157e-01,8.978989230130871579e-01
2.879793265790643542e+00,6.544984694978734918e-01,8.955284597862390727e-01
2.879793265790643542e+00,7.853981633974482790e-01,8.927188885504693250e-01
2.879793265790643542e+00,9.162978572970229552e-01,8.895226780197298400e-01
2.879793265790643542e+00,1.047197551196597631e+00,8.859995627379222416e-01
2.879793265790643542e+00,1.178097245096172418e+00,8.822131924361064081e-01
2.879793265790643542e+00,1.308996938995746984e+00,8.782322879634213431e-01
2.879793265790643542e+00,1.439896632895321771e+00,8.741277208558848599e-01
2.879793265790643542e+00,1.570796326794896558e+00,8.699711937645761006e-01
2.879793265790643542e+00,1.701696020694471123e+00,8.658340815710088290e-01
2.879793265790643542e+00,1.832595714594045910e+00,8.617870836029579706e-01
2.879793265790643542e+00,1.963495408493620475e+00,8.578975180357925057e-01
2.879793265790643542e+00,2.094395102393195263e+00,8.542282492986862374e-01
2.879793265790643542e+00,2.225294796292769828e+00,8.508396101537470946e-01
2.879793265790643542e+00,2.356194490192344837e+00,8.477850419153732942e-01
2.879793265790643542e+00,2.487094184091919402e+00,8.451114852200956040e-01
2.879793265790643542e+00,2.617993877991493967e+00,8.428610843969926991e-01
2.879793265790643542e+00,2.748893571891068976e+00,8.410672833795697079e-01
2.879793265790643542e+00,2.879793265790643542e+00,8.397579078955775822e-01
2.879793265790643542e+00,3.010692959690218107e+00,8.389530034759394850e-01
2.879793265790643542e+00,3.141592653589793116e+00,8.386640224502883711e-01
2.879793265790643542e+00,3.272492347489367681e+00,8.388955844026880770e-01
2.879793265790643542e+00,3.403392041388942246e+00,8.396443102031627692e-01
2.879793265790643542e+00,3.534291735288516811e+00,8.408996426146521097e-01
2.879793265790643542e+00,3.665191429188091821e+00,8.426424631055564607e-01
2.879793265790643542e+00,3.796091123087666386e+00,8.448465094542088050e-01
2.879793265790643542e+00,3.926990816987240951e+00,8.474791577833775680e-01
2.879793265790643542e+00,4.057890510886815960e+00,8.504983548285521833e-01
2.879793265790643542e+00,4.188790204786390525e+00,8.538593257024021943e-01
2.879793265790643542e+00,4.319689898685965090e+00,8.575066653999549038e-01
2.879793265790643542e+00,4.450589592585539656e+00,8.613817674599779650e-01
2.879793265790643542e+00,4.581489286485114221e+00,8.654222036292068543e-01
