epsilon,gamma_T,AGF
-2.040816326530608960e-03,1.456348477501244378e-03,9.991929775488894716e-01
-2.040816326530608960e-03,1.842069969326716331e-03,9.990845908227710126e-01
-2.040816326530608960e-03,2.329951810515372077e-03,9.988800775091642992e-01
-2.040816326530608960e-03,2.947051702551809708e-03,9.984881906827286491e-01
-2.040816326530608960e-03,3.727593720314941773e-03,9.982138976494983051e-01
-2.040816326530608960e-03,4.714866363457394238e-03,9.978108271519446903e-01
-2.040816326530608960e-03,5.963623316594642357e-03,9.972074426410189041e-01
-2.040816326530608960e-03,7.543120063354623143e-03,9.966111414069108720e-01
-2.040816326530608960e-03,9.540954763499944619e-03,9.957216852091805848e-01
-2.040816326530608960e-03,1.206792640639328847e-02,9.943546396236526697e-01
-2.040816326530608960e-03,1.526417967175233356e-02,9.934079624937652842e-01
-2.040816326530608960e-03,1.930697728883249559e-02,9.914234306101831207e-01
-2.040816326530608960e-03,2.442053094548649744e-02,9.895707020100792395e-01
-2.040816326530608960e-03,3.088843596477484910e-02,9.862643212674621074e-01
-2.040816326530608960e-03,3.906939937054620948e-02,9.833086623522518943e-01
-2.040816326530608960e-03,4.941713361323837872e-02,9.782082093535759970e-01
-2.040816326530608960e-03,6.250551925273975518e-02,9.740424280101788179e-01
-2.040816326530608960e-03,7.906043210907701124e-02,9.663479679286485213e-01
-2.040816326530608960e-03,1.000000000000000056e-01,9.578291250587867012e-01
2.040816326530608960e-03,9.999999999999999547e-07,9.998751423862181076e-01
2.040816326530608960e-03,1.264855216855295881e-06,9.998600045012001614e-01
2.040816326530608960e-03,1.599858719606057360e-06,9.998469209032115890e-01
2.040816326530608960e-03,2.023589647725155726e-06,9.998747521291193596e-01
2.040816326530608960e-03,2.559547922699533382e-06,9.998469154837305028e-01
2.040816326530608960e-03,3.237457542817646685e-06,9.998638916790473230e-01
2.040816326530608960e-03,4.094915062380427237e-06,9.998713835253092430e-01
2.040816326530608960e-03,5.179474679231212330e-06,9.998502703482583520e-01
2.040816326530608960e-03,6.551285568595509496e-06,9.998624418371566680e-01
2.040816326530608960e-03,8.286427728546842542e-06,9.998602143935917397e-01
2.040816326530608960e-03,1.048113134154685250e-05,9.998493442621501082e-01
2.040816326530608960e-03,1.325711365590110898e-05,9.998555087864011703e-01
2.040816326530608960e-03,1.676832936811009972e-05,9.998466862758470519e-01
2.040816326530608960e-03,2.120950887920192640e-05,9.998519610258475021e-01
2.040816326530608960e-03,2.682695795279727390e-05,9.998452956368365507e-01
2.040816326530608960e-03,3.393221771895329857e-05,9.998407545068763724e-01
2.040816326530608960e-03,4.291934260128778017e-05,9.998368048458207147e-01
2.040816326530608960e-03,5.428675439323859403e-05,9.998460791334659037e-01
2.040816326530608960e-03,6.866488450042998925e-05,9.998245573646887818e-01
2.040816326530608960e-03,8.685113737513520580e-05,9.998353443197709467e-01
2.040816326530608960e-03,1.098541141987558346e-04,9.998175098550067252e-01
2.040816326530608960e-03,1.389495494373137348e-04,9.998113810037770888e-01
2.040816326530608960e-03,1.757510624854793067e-04,9.997729939299131452e-01
2.040816326530608960e-03,2.222996482526195465e-04,9.997584791931910519e-01
2.040816326530608960e-03,2.811768697974231118e-04,9.997372148525016655e-01
2.040816326530608960e-03,3.556480306223128661e-04,9.997090832775492597e-01
2.040816326530608960e-03,4.498432668969443876e-04,9.996692408306807609e-01
2.040816326530608960e-03,5.689866029018298636e-04,9.996198106692498753e-01
2.040816326530608960e-03,7.196856730011521675e-04,9.995226133861382367e-01
2.040816326530608960e-03,9.102981779915217267e-04,9.994632963409172399e-01
2.040816326530608960e-03,1.151395399326448146e-03,9.993444835218562305e-01
2.040816326530608960e-03,1.456348477501244378e-03,9.992017747699779573e-01
2.040816326530608960e-03,1.842069969326716331e-03,9.990287832514604949e-01
2.040816326530608960e-03,2.329951810515372077e-03,9.988348573946812525e-01
2.040816326530608960e-03,2.947051702551809708e-03,9.985739700940786667e-01
2.040816326530608960e-03,3.727593720314941773e-03,9.981927689211785859e-01
2.040816326530608960e-03,4.714866363457394238e-03,9.977386498844582619e-01
2.040816326530608960e-03,5.963623316594642357e-03,9.973199658916525046e-01
2.040816326530608960e-03,7.543120063354623143e-03,9.966099587991099629e-01
2.040816326530608960e-03,9.540954763499944619e-03,9.957369023780541228e-01
2.040816326530608960e-03,1.206792640639328847e-02,9.944370326340569166e-01
2.040816326530608960e-03,1.526417967175233356e-02,9.930065225691919739e-01
2.040816326530608960e-03,1.930697728883249559e-02,9.914325522447756667e-01
2.040816326530608960e-03,2.442053094548649744e-02,9.892936824750377944e-01
2.040816326530608960e-03,3.088843596477484910e-02,9.862241310923850479e-01
2.040816326530608960e-03,3.906939937054620948e-02,9.833340715255937114e-01
2.040816326530608960e-03,4.941713361323837872e-02,9.788733780334818446e-01
2.040816326530608960e-03,6.250551925273975518e-02,9.730417524739000124e-01
2.040816326530608960e-03,7.906043210907701124e-02,9.662791238704212526e-01
2.040816326530608960e-03,1.000000000000000056e-01,9.576826027397165042e-01
6.122448979591840756e-03,9.999999999999999547e-07,9.998440751036052898e-01
6.122448979591840756e-03,1.264855216855295881e-06,9.998733552082499365e-01
6.122448979591840756e-03,1.599858719606057360e-06,9.998552333149531846e-01
6.122448979591840756e-03,2.023589647725155726e-06,9.998326895767941647e-01
6.122448979591840756e-03,2.559547922699533382e-06,9.998562921795796088e-01
6.122448979591840756e-03,3.237457542817646685e-06,9.998574192179614517e-01
6.122448979591840756e-03,4.094915062380427237e-06,9.998612663673039913e-01
6.122448979591840756e-03,5.179474679231212330e-06,9.998537671519243109e-01
6.122448979591840756e-03,6.551285568595509496e-06,9.998402686325346123e-01
6.122448979591840756e-03,8.286427728546842542e-06,9.998609783676591922e-01
6.122448979591840756e-03,1.048113134154685250e-05,9.998619216876092342e-01
6.122448979591840756e-03,1.325711365590110898e-05,9.998381927653074985e-01
6.122448979591840756e-03,1.676832936811009972e-05,9.998626790989940671e-01
6.122448979591840756e-03,2.120950887920192640e-05,9.998604175896135260e-01
6.122448979591840756e-03,2.682695795279727390e-05,9.998533077020316240e-01
6.122448979591840756e-03,3.393221771895329857e-05,9.998486796294746570e-01
6.122448979591840756e-03,4.291934260128778017e-05,9.998333871253382021e-01
6.122448979591840756e-03,5.428675439323859403e-05,9.998209512893293516e-01
6.122448979591840756e-03,6.866488450042998925e-05,9.998244088847498823e-01
6.122448979591840756e-03,8.685113737513520580e-05,9.998232207506329017e-01
6.122448979591840756e-03,1.098541141987558346e-04,9.998061636098656280e-01
6.122448979591840756e-03,1.389495494373137348e-04,9.998095572178798962e-01
6.122448979591840756e-03,1.757510624854793067e-04,9.997789155485140578e-01
6.122448979591840756e-03,2.222996482526195465e-04,9.997663481415968167e-01
6.122448979591840756e-03,2.811768697974231118e-04,9.997379010054503468e-01
6.122448979591840756e-03,3.556480306223128661e-04,9.996994920502707549e-01
6.122448979591840756e-03,4.498432668969443876e-04,9.996578350715096262e-01
6.122448979591840756e-03,5.689866029018298636e-04,9.996235613084181182e-01
6.122448979591840756e-03,7.196856730011521675e-04,9.995387966545744574e-01
6.122448979591840756e-03,9.102981779915217267e-04,9.994437319982100165e-01
6.122448979591840756e-03,1.151395399326448146e-03,9.993267777255728790e-01
6.122448979591840756e-03,1.456348477501244378e-03,9.992179359098837255e-01
6.122448979591840756e-03,1.842069969326716331e-03,9.991021332844405300e-01
6.122448979591840756e-03,2.329951810515372077e-03,9.988108685759246042e-01
6.122448979591840756e-03,2.947051702551809708e-03,9.985563477120547038e-01
6.122448979591840756e-03,3.727593720314941773e-03,9.981511022496601937e-01
6.122448979591840756e-03,4.714866363457394238e-03,9.977132672913975320e-01
6.122448979591840756e-03,5.963623316594642357e-03,9.972476440561305333e-01
6.122448979591840756e-03,7.543120063354623143e-03,9.965746377572461956e-01
6.122448979591840756e-03,9.540954763499944619e-03,9.956631470207125689e-01
6.122448979591840756e-03,1.206792640639328847e-02,9.946723763031489751e-01
6.122448979591840756e-03,1.526417967175233356e-02,9.932030478990384603e-01
6.122448979591840756e-03,1.930697728883249559e-02,9.910726785409396111e-01
6.122448979591840756e-03,2.442053094548649744e-02,9.889458450196637607e-01
6.122448979591840756e-03,3.088843596477484910e-02,9.867858453783617811e-01
6.122448979591840756e-03,3.906939937054620948e-02,9.831756544328236203e-01
6.122448979591840756e-03,4.941713361323837872e-02,9.789080485313688129e-01
6.122448979591840756e-03,6.250551925273975518e-02,9.734826054779981419e-01
6.122448979591840756e-03,7.906043210907701124e-02,9.666367913839747361e-01
6.122448979591840756e-03,1.000000000000000056e-01,9.577514622026782609e-01
1.020408163265307255e-02,9.999999999999999547e-07,9.998663349070556761e-01
1.020408163265307255e-02,1.264855216855295881e-06,9.998516593860490298e-01
1.020408163265307255e-02,1.599858719606057360e-06,9.998478389191756133e-01
1.020408163265307255e-02,2.023589647725155726e-06,9.998522991058638176e-01
1.020408163265307255e-02,2.559547922699533382e-06,9.998446472021557119e-01
1.020408163265307255e-02,3.237457542817646685e-06,9.998379445614407057e-01
1.020408163265307255e-02,4.094915062380427237e-06,9.998466878675581482e-01
1.020408163265307255e-02,5.179474679231212330e-06,9.998482495106495449e-01
1.020408163265307255e-02,6.551285568595509496e-06,9.998510652362752049e-01
1.020408163265307255e-02,8.286427728546842542e-06,9.998442473355062532e-01
1.020408163265307255e-02,1.048113134154685250e-05,9.998394596875371798e-01
1.020408163265307255e-02,1.325711365590110898e-05,9.998446541533206888e-01
1.020408163265307255e-02,1.676832936811009972e-05,9.998489166128549099e-01
1.020408163265307255e-02,2.120950887920192640e-05,9.998415432735028308e-01
1.020408163265307255e-02,2.682695795279727390e-05,9.998309845551979214e-01
1.020408163265307255e-02,3.393221771895329857e-05,9.998496191549057777e-01
1.020408163265307255e-02,4.291934260128778017e-05,9.998179783027638656e-01
1.020408163265307255e-02,5.428675439323859403e-05,9.998355119361913568e-01
1.020408163265307255e-02,6.866488450042998925e-05,9.998198453934460384e-01
1.020408163265307255e-02,8.685113737513520580e-05,9.998141156224559234e-01
1.020408163265307255e-02,1.098541141987558346e-04,9.998032926774841345e-01
1.020408163265307255e-02,1.389495494373137348e-04,9.997924748999527100e-01
1.020408163265307255e-02,1.757510624854793067e-04,9.997625289525673420e-01
1.020408163265307255e-02,2.222996482526195465e-04,9.997459199405498431e-01
1.020408163265307255e-02,2.811768697974231118e-04,9.997198514133834868e-01
1.020408163265307255e-02,3.556480306223128661e-04,9.996902297044785168e-01
1.020408163265307255e-02,4.498432668969443876e-04,9.996453362642782059e-01
1.020408163265307255e-02,5.689866029018298636e-04,9.996010458066031390e-01
1.020408163265307255e-02,7.196856730011521675e-04,9.995335819126652810e-01
1.020408163265307255e-02,9.102981779915217267e-04,9.994515231996597970e-01
1.020408163265307255e-02,1.151395399326448146e-03,9.993326336836791945e-01
1.020408163265307255e-02,1.456348477501244378e-03,9.992002228857777002e-01
1.020408163265307255e-02,1.842069969326716331e-03,9.989955550679141538e-01
1.020408163265307255e-02,2.329951810515372077e-03,9.988110961776005547e-01
1.020408163265307255e-02,2.947051702551809708e-03,9.985155417510239717e-01
1.020408163265307255e-02,3.727593720314941773e-03,9.981756736693259136e-01
1.020408163265307255e-02,4.714866363457394238e-03,9.978137946003332592e-01
1.020408163265307255e-02,5.963623316594642357e-03,9.972471028569208640e-01
1.020408163265307255e-02,7.543120063354623143e-03,9.964521106932522354e-01
1.020408163265307255e-02,9.540954763499944619e-03,9.956682060145115587e-01
1.020408163265307255e-02,1.206792640639328847e-02,9.946618387914721859e-01
1.020408163265307255e-02,1.526417967175233356e-02,9.932305860213961335e-01
1.020408163265307255e-02,1.930697728883249559e-02,9.913132908624433526e-01
1.020408163265307255e-02,2.442053094548649744e-02,9.890784624996042940e-01
1.020408163265307255e-02,3.088843596477484910e-02,9.866303001321887756e-01
1.020408163265307255e-02,3.906939937054620948e-02,9.835175894777224981e-01
1.020408163265307255e-02,4.941713361323837872e-02,9.786673413192759075e-01
1.020408163265307255e-02,6.250551925273975518e-02,9.733502922059532603e-01
1.020408163265307255e-02,7.906043210907701124e-02,9.674624989028091093e-01
1.020408163265307255e-02,1.000000000000000056e-01,9.566213735820754405e-01
1.428571428571429047e-02,9.999999999999999547e-07,9.998394269272510293e-01
1.428571428571429047e-02,1.264855216855295881e-06,9.998493691570632391e-01
1.428571428571429047e-02,1.599858719606057360e-06,9.998446465573743724e-01
1.428571428571429047e-02,2.023589647725155726e-06,9.998463613607937450e-01
1.428571428571429047e-02,2.559547922699533382e-06,9.998292681003136950e-01
1.428571428571429047e-02,3.237457542817646685e-06,9.998542396344892724e-01
1.428571428571429047e-02,4.094915062380427237e-06,9.998381562585721971e-01
1.428571428571429047e-02,5.179474679231212330e-06,9.998361078009210257e-01
1.428571428571429047e-02,6.551285568595509496e-06,9.998545232914581860e-01
1.428571428571429047e-02,8.286427728546842542e-06,9.998389424273382842e-01
1.428571428571429047e-02,1.048113134154685250e-05,9.998358021839434118e-01
1.428571428571429047e-02,1.325711365590110898e-05,9.998397293032388333e-01
1.428571428571429047e-02,1.676832936811009972e-05,9.998296252459115685e-01
1.428571428571429047e-02,2.120950887920192640e-05,9.998338960566330869e-01
1.428571428571429047e-02,2.682695795279727390e-05,9.998260317645423223e-01
1.428571428571429047e-02,3.393221771895329857e-05,9.998332715933601067e-01
1.428571428571429047e-02,4.291934260128778017e-05,9.998216417980771986e-01
1.428571428571429047e-02,5.428675439323859403e-05,9.998233493909920444e-01
1.428571428571429047e-02,6.866488450042998925e-05,9.998120668212905349e-01
1.428571428571429047e-02,8.685113737513520580e-05,9.997917466610352077e-01
1.428571428571429047e-02,1.098541141987558346e-04,9.997972790219741279e-01
1.428571428571429047e-02,1.389495494373137348e-04,9.997907778043848559e-01
1.428571428571429047e-02,1.757510624854793067e-04,9.997737071044777712e-01
1.428571428571429047e-02,2.222996482526195465e-04,9.997573541392046348e-01
1.428571428571429047e-02,2.811768697974231118e-04,9.997201954934327173e-01
1.428571428571429047e-02,3.556480306223128661e-04,9.996858415940019782e-01
1.428571428571429047e-02,4.498432668969443876e-04,9.996467551414979225e-01
1.428571428571429047e-02,5.689866029018298636e-04,9.995923407911024849e-01
1.428571428571429047e-02,7.196856730011521675e-04,9.995258497079098081e-01
1.428571428571429047e-02,9.102981779915217267e-04,9.994635230654167479e-01
1.428571428571429047e-02,1.151395399326448146e-03,9.993514731123253059e-01
1.428571428571429047e-02,1.456348477501244378e-03,9.992524934747373244e-01
1.428571428571429047e-02,1.842069969326716331e-03,9.990116188764204264e-01
1.428571428571429047e-02,2.329951810515372077e-03,9.987973385854086450e-01
1.428571428571429047e-02,2.947051702551809708e-03,9.985603213935503319e-01
1.428571428571429047e-02,3.727593720314941773e-03,9.981552462735061582e-01
1.428571428571429047e-02,4.714866363457394238e-03,9.978017815192872231e-01
1.428571428571429047e-02,5.963623316594642357e-03,9.971526116374238580e-01
1.428571428571429047e-02,7.543120063354623143e-03,9.965505578465401193e-01
1.428571428571429047e-02,9.540954763499944619e-03,9.957670391901163320e-01
1.428571428571429047e-02,1.206792640639328847e-02,9.945069168187883335e-01
1.428571428571429047e-02,1.526417967175233356e-02,9.932949285684742335e-01
1.428571428571429047e-02,1.930697728883249559e-02,9.914534634489607923e-01
1.428571428571429047e-02,2.442053094548649744e-02,9.892974347122145407e-01
1.428571428571429047e-02,3.088843596477484910e-02,9.861207674826040215e-01
1.428571428571429047e-02,3.906939937054620948e-02,9.818978754150532451e-01
1.428571428571429047e-02,4.941713361323837872e-02,9.783578073036713896e-01
1.428571428571429047e-02,6.250551925273975518e-02,9.734218331425187332e-01
1.428571428571429047e-02,7.906043210907701124e-02,9.658896604302023015e-01
1.428571428571429047e-02,1.000000000000000056e-01,9.572096493302462150e-01
1.836734693877550839e-02,9.999999999999999547e-07,9.998299809402765304e-01
1.836734693877550839e-02,1.264855216855295881e-06,9.998339627612956582e-01
1.836734693877550839e-02,1.599858719606057360e-06,9.998340384748855003e-01
1.836734693877550839e-02,2.023589647725155726e-06,9.998397269067609283e-01
1.836734693877550839e-02,2.559547922699533382e-06,9.998459873379517138e-01
1.836734693877550839e-02,3.237457542817646685e-06,9.998316426194988615e-01
1.836734693877550839e-02,4.094915062380427237e-06,9.998397596879743388e-01
1.836734693877550839e-02,5.179474679231212330e-06,9.998356696963338619e-01
1.836734693877550839e-02,6.551285568595509496e-06,9.998323679981444556e-01
1.836734693877550839e-02,8.286427728546842542e-06,9.998357091008940323e-01
1.836734693877550839e-02,1.048113134154685250e-05,9.998344278855302303e-01
1.836734693877550839e-02,1.325711365590110898e-05,9.998275168249185496e-01
1.836734693877550839e-02,1.676832936811009972e-05,9.998317213577181395e-01
1.836734693877550839e-02,2.120950887920192640e-05,9.998359797248855818e-01
1.836734693877550839e-02,2.682695795279727390e-05,9.998313093433418564e-01
1.836734693877550839e-02,3.393221771895329857e-05,9.998085800491014474e-01
1.836734693877550839e-02,4.291934260128778017e-05,9.998275843078278102e-01
1.836734693877550839e-02,5.428675439323859403e-05,9.998173727312280601e-01
1.836734693877550839e-02,6.866488450042998925e-05,9.998119746865578028e-01
1.836734693877550839e-02,8.685113737513520580e-05,9.997902339694649809e-01
1.836734693877550839e-02,1.098541141987558346e-04,9.997815547168227290e-01
1.836734693877550839e-02,1.389495494373137348e-04,9.997788182760949383e-01
1.836734693877550839e-02,1.757510624854793067e-04,9.997528003314779532e-01
1.836734693877550839e-02,2.222996482526195465e-04,9.997407709394959818e-01
1.836734693877550839e-02,2.811768697974231118e-04,9.997076160882494289e-01
1.836734693877550839e-02,3.556480306223128661e-04,9.996732739363431985e-01
1.836734693877550839e-02,4.498432668969443876e-04,9.996374721168576061e-01
1.836734693877550839e-02,5.689866029018298636e-04,9.995788067260776844e-01
1.836734693877550839e-02,7.196856730011521675e-04,9.995133238459011915e-01
1.836734693877550839e-02,9.102981779915217267e-04,9.994429533203958993e-01
1.836734693877550839e-02,1.151395399326448146e-03,9.992878543171778150e-01
1.836734693877550839e-02,1.456348477501244378e-03,9.991924883545273417e-01
1.836734693877550839e-02,1.842069969326716331e-03,9.990312911003174090e-01
1.836734693877550839e-02,2.329951810515372077e-03,9.988445774232626029e-01
1.836734693877550839e-02,2.947051702551809708e-03,9.985462990420314044e-01
1.836734693877550839e-02,3.727593720314941773e-03,9.981940249766273476e-01
1.836734693877550839e-02,4.714866363457394238e-03,9.976654160785379810e-01
1.836734693877550839e-02,5.963623316594642357e-03,9.973463671999311941e-01
1.836734693877550839e-02,7.543120063354623143e-03,9.965158042794420856e-01
1.836734693877550839e-02,9.540954763499944619e-03,9.955603152277683332e-01
1.836734693877550839e-02,1.206792640639328847e-02,9.948042148068090285e-01
1.836734693877550839e-02,1.526417967175233356e-02,9.931688092669109791e-01
1.836734693877550839e-02,1.930697728883249559e-02,9.912987278077820541e-01
1.836734693877550839e-02,2.442053094548649744e-02,9.890805592784599476e-01
1.836734693877550839e-02,3.088843596477484910e-02,9.862286398900917961e-01
1.836734693877550839e-02,3.906939937054620948e-02,9.825115669488950765e-01
1.836734693877550839e-02,4.941713361323837872e-02,9.788853517270029725e-01
1.836734693877550839e-02,6.250551925273975518e-02,9.725190438983437602e-01
1.836734693877550839e-02,7.906043210907701124e-02,9.661043685208562382e-01
1.836734693877550839e-02,1.000000000000000056e-01,9.582824850548068429e-01
2.244897959183674019e-02,9.999999999999999547e-07,9.998147442069504898e-01
2.244897959183674019e-02,1.264855216855295881e-06,9.998156090226275605e-01
2.244897959183674019e-02,1.599858719606057360e-06,9.998332311889605029e-01
2.244897959183674019e-02,2.023589647725155726e-06,9.998202467221176670e-01
2.244897959183674019e-02,2.559547922699533382e-06,9.998246109252251212e-01
2.244897959183674019e-02,3.237457542817646685e-06,9.998154716181499868e-01
2.244897959183674019e-02,4.094915062380427237e-06,9.998252892451999774e-01
2.244897959183674019e-02,5.179474679231212330e-06,9.998284812843277747e-01
2.244897959183674019e-02,6.551285568595509496e-06,9.998255886214627575e-01
2.244897959183674019e-02,8.286427728546842542e-06,9.998234605366497219e-01
2.244897959183674019e-02,1.048113134154685250e-05,9.998205343076169704e-01
2.244897959183674019e-02,1.325711365590110898e-05,9.998229847292069428e-01
2.244897959183674019e-02,1.676832936811009972e-05,9.998158485803040341e-01
2.244897959183674019e-02,2.120950887920192640e-05,9.998177441529179088e-01
2.244897959183674019e-02,2.682695795279727390e-05,9.998164782715537324e-01
2.244897959183674019e-02,3.393221771895329857e-05,9.998022434028953631e-01
2.244897959183674019e-02,4.291934260128778017e-05,9.998030551662472343e-01
2.244897959183674019e-02,5.428675439323859403e-05,9.998039965785697758e-01
2.244897959183674019e-02,6.866488450042998925e-05,9.998013781207794048e-01
2.244897959183674019e-02,8.685113737513520580e-05,9.997974206042603562e-01
2.244897959183674019e-02,1.098541141987558346e-04,9.997857305972945863e-01
2.244897959183674019e-02,1.389495494373137348e-04,9.997592207020509214e-01
2.244897959183674019e-02,1.757510624854793067e-04,9.997444208811196997e-01
2.244897959183674019e-02,2.222996482526195465e-04,9.997289107872844305e-01
2.244897959183674019e-02,2.811768697974231118e-04,9.997002076395951065e-01
2.244897959183674019e-02,3.556480306223128661e-04,9.996582431744351904e-01
2.244897959183674019e-02,4.498432668969443876e-04,9.996205234846842203e-01
2.244897959183674019e-02,5.689866029018298636e-04,9.995777078001446547e-01
2.244897959183674019e-02,7.196856730011521675e-04,9.994976437709759409e-01
2.244897959183674019e-02,9.102981779915217267e-04,9.994194398487539210e-01
2.244897959183674019e-02,1.151395399326448146e-03,9.993184542153378258e-01
2.244897959183674019e-02,1.456348477501244378e-03,9.991799490968960029e-01
2.244897959183674019e-02,1.842069969326716331e-03,9.989967482283340638e-01
2.244897959183674019e-02,2.329951810515372077e-03,9.988048025216008652e-01
2.244897959183674019e-02,2.947051702551809708e-03,9.985880149890982160e-01
2.244897959183674019e-02,3.727593720314941773e-03,9.982206357485471360e-01
2.244897959183674019e-02,4.714866363457394238e-03,9.978524492663318757e-01
2.244897959183674019e-02,5.963623316594642357e-03,9.972402064213603534e-01
2.244897959183674019e-02,7.543120063354623143e-03,9.966410882779982439e-01
2.244897959183674019e-02,9.540954763499944619e-03,9.957241790161275308e-01
2.244897959183674019e-02,1.206792640639328847e-02,9.946768051840807479e-01
2.244897959183674019e-02,1.526417967175233356e-02,9.928302280046890083e-01
2.244897959183674019e-02,1.930697728883249559e-02,9.912782727695141904e-01
2.244897959183674019e-02,2.442053094548649744e-02,9.888371762746835936e-01
2.244897959183674019e-02,3.088843596477484910e-02,9.861843078281280484e-01
2.244897959183674019e-02,3.906939937054620948e-02,9.835922572465838343e-01
2.244897959183674019e-02,4.941713361323837872e-02,9.782240307132528123e-01
2.244897959183674019e-02,6.250551925273975518e-02,9.740492482533866792e-01
2.244897959183674019e-02,7.906043210907701124e-02,9.660946029043813166e-01
2.244897959183674019e-02,1.000000000000000056e-01,9.559621866318590566e-01
2.653061224489797199e-02,9.999999999999999547e-07,9.998218961090384882e-01
2.653061224489797199e-02,1.264855216855295881e-06,9.998180098675210070e-01
2.653061224489797199e-02,1.599858719606057360e-06,9.998333637960183928e-01
2.653061224489797199e-02,2.023589647725155726e-06,9.997971531098579501e-01
2.653061224489797199e-02,2.559547922699533382e-06,9.998028892284679392e-01
2.653061224489797199e-02,3.237457542817646685e-06,9.998181786384283676e-01
2.653061224489797199e-02,4.094915062380427237e-06,9.998098639552918110e-01
2.653061224489797199e-02,5.179474679231212330e-06,9.998270542831803054e-01
2.653061224489797199e-02,6.551285568595509496e-06,9.998017269119178208e-01
2.653061224489797199e-02,8.286427728546842542e-06,9.998154628675406386e-01
2.653061224489797199e-02,1.048113134154685250e-05,9.998172959806798099e-01
2.653061224489797199e-02,1.325711365590110898e-05,9.998039649062491208e-01
2.653061224489797199e-02,1.676832936811009972e-05,9.998143967629532503e-01
2.653061224489797199e-02,2.120950887920192640e-05,9.998061379884469746e-01
2.653061224489797199e-02,2.682695795279727390e-05,9.998127772567086957e-01
2.653061224489797199e-02,3.393221771895329857e-05,9.997947793340842271e-01
2.653061224489797199e-02,4.291934260128778017e-05,9.997907574872619829e-01
2.653061224489797199e-02,5.428675439323859403e-05,9.998015353510062431e-01
2.653061224489797199e-02,6.866488450042998925e-05,9.997891717868074846e-01
2.653061224489797199e-02,8.685113737513520580e-05,9.997809256581401405e-01
2.653061224489797199e-02,1.098541141987558346e-04,9.997578706740809507e-01
2.653061224489797199e-02,1.389495494373137348e-04,9.997649418589230619e-01
2.653061224489797199e-02,1.757510624854793067e-04,9.997420987900899059e-01
2.653061224489797199e-02,2.222996482526195465e-04,9.996980269633388705e-01
2.653061224489797199e-02,2.811768697974231118e-04,9.996961967042493624e-01
2.653061224489797199e-02,3.556480306223128661e-04,9.996591026214569631e-01
2.653061224489797199e-02,4.498432668969443876e-04,9.996124808363454628e-01
2.653061224489797199e-02,5.689866029018298636e-04,9.995722649546017191e-01
2.653061224489797199e-02,7.196856730011521675e-04,9.995071696611596002e-01
2.653061224489797199e-02,9.102981779915217267e-04,9.993985094910295963e-01
2.653061224489797199e-02,1.151395399326448146e-03,9.992838743369989452e-01
2.653061224489797199e-02,1.456348477501244378e-03,9.991678312727805267e-01
2.653061224489797199e-02,1.842069969326716331e-03,9.989984514582895825e-01
2.653061224489797199e-02,2.329951810515372077e-03,9.987960726184964555e-01
2.653061224489797199e-02,2.947051702551809708e-03,9.984784853671199167e-01
2.653061224489797199e-02,3.727593720314941773e-03,9.982192042522823883e-01
2.653061224489797199e-02,4.714866363457394238e-03,9.977740747549417311e-01
2.653061224489797199e-02,5.963623316594642357e-03,9.972169362120069103e-01
2.653061224489797199e-02,7.543120063354623143e-03,9.964456947465926140e-01
2.653061224489797199e-02,9.540954763499944619e-03,9.955848814784455936e-01
2.653061224489797199e-02,1.206792640639328847e-02,9.945508884000939798e-01
2.653061224489797199e-02,1.526417967175233356e-02,9.931525062688920658e-01
2.653061224489797199e-02,1.930697728883249559e-02,9.910433043717276069e-01
2.653061224489797199e-02,2.442053094548649744e-02,9.891991713834654698e-01
2.653061224489797199e-02,3.088843596477484910e-02,9.861597989108179529e-01
2.653061224489797199e-02,3.906939937054620948e-02,9.831316722102677597e-01
2.653061224489797199e-02,4.941713361323837872e-02,9.780809966255996635e-01
2.653061224489797199e-02,6.250551925273975518e-02,9.734599995420708529e-01
2.653061224489797199e-02,7.906043210907701124e-02,9.665190529168797839e-01
2.653061224489797199e-02,1.000000000000000056e-01,9.568139199263019368e-01
3.061224489795918990e-02,9.999999999999999547e-07,9.998045286216801220e-01
3.061224489795918990e-02,1.264855216855295881e-06,9.998124345074481667e-01
3.061224489795918990e-02,1.599858719606057360e-06,9.998100479643953209e-01
3.061224489795918990e-02,2.023589647725155726e-06,9.997994651635144780e-01
3.061224489795918990e-02,2.559547922699533382e-06,9.998063596751712856e-01
3.061224489795918990e-02,3.237457542817646685e-06,9.997990275120652859e-01
3.061224489795918990e-02,4.094915062380427237e-06,9.998001106234020163e-01
3.061224489795918990e-02,5.179474679231212330e-06,9.998142318157515751e-01
3.061224489795918990e-02,6.551285568595509496e-06,9.998163135110972322e-01
3.061224489795918990e-02,8.286427728546842542e-06,9.997959183906559577e-01
3.061224489795918990e-02,1.048113134154685250e-05,9.997961924948854939e-01
3.061224489795918990e-02,1.325711365590110898e-05,9.997821042423836735e-01
3.061224489795918990e-02,1.676832936811009972e-05,9.998062401071343697e-01
3.061224489795918990e-02,2.120950887920192640e-05,9.998163323517609280e-01
3.061224489795918990e-02,2.682695795279727390e-05,9.997965839975839764e-01
3.061224489795918990e-02,3.393221771895329857e-05,9.997783487005286185e-01
3.061224489795918990e-02,4.291934260128778017e-05,9.997764493868384061e-01
3.061224489795918990e-02,5.428675439323859403e-05,9.997859638201052057e-01
