epsilon,gamma_t,AGF
2.040816326530608960e-03,9.999999999999999547e-07,9.999699256035546879e-01
2.040816326530608960e-03,1.264855216855295881e-06,9.999696949304870408e-01
2.040816326530608960e-03,1.599858719606057360e-06,9.999694027594482337e-01
2.040816326530608960e-03,2.023589647725155726e-06,9.999690343007313631e-01
2.040816326530608960e-03,2.559547922699533382e-06,9.999685672521418933e-01
2.040816326530608960e-03,3.237457542817646685e-06,9.999679785509423269e-01
2.040816326530608960e-03,4.094915062380427237e-06,9.999672338381921932e-01
2.040816326530608960e-03,5.179474679231212330e-06,9.999662878024088153e-01
2.040816326530608960e-03,6.551285568595509496e-06,9.999650948830424158e-01
2.040816326530608960e-03,8.286427728546842542e-06,9.999635848426371432e-01
2.040816326530608960e-03,1.048113134154685250e-05,9.999616757273004364e-01
2.040816326530608960e-03,1.325711365590110898e-05,9.999592612912228118e-01
2.040816326530608960e-03,1.676832936811009972e-05,9.999562068556028249e-01
2.040816326530608960e-03,2.120950887920192640e-05,9.999523438692736743e-01
2.040816326530608960e-03,2.682695795279727390e-05,9.999474544929890518e-01
2.040816326530608960e-03,3.393221771895329857e-05,9.999412739339823553e-01
2.040816326530608960e-03,4.291934260128778017e-05,9.999334561666712862e-01
2.040816326530608960e-03,5.428675439323859403e-05,9.999235658153767803e-01
2.040816326530608960e-03,6.866488450042998925e-05,9.999110555308925452e-01
2.040816326530608960e-03,8.685113737513520580e-05,9.998952365404492060e-01
2.040816326530608960e-03,1.098541141987558346e-04,9.998752253852982719e-01
2.040816326530608960e-03,1.389495494373137348e-04,9.998499174483989060e-01
2.040816326530608960e-03,1.757510624854793067e-04,9.998179053867157773e-01
2.040816326530608960e-03,2.222996482526195465e-04,9.997774190952907203e-01
2.040816326530608960e-03,2.811768697974231118e-04,9.997262140580350787e-01
2.040816326530608960e-03,3.556480306223128661e-04,9.996614544850324080e-01
2.040816326530608960e-03,4.498432668969443876e-04,9.995795531776545673e-01
2.040816326530608960e-03,5.689866029018298636e-04,9.994759788489004926e-01
2.040816326530608960e-03,7.196856730011521675e-04,9.993450010643998294e-01
2.040816326530608960e-03,9.102981779915217267e-04,9.991793807187661081e-01
2.040816326530608960e-03,1.151395399326448146e-03,9.989699655634265429e-01
2.040816326530608960e-03,1.456348477501244378e-03,9.987052072421984672e-01
2.040816326530608960e-03,1.842069969326716331e-03,9.983705125801963787e-01
2.040816326530608960e-03,2.329951810515372077e-03,9.979474740185355630e-01
2.040816326530608960e-03,2.947051702551809708e-03,9.974128750534714261e-01
2.040816326530608960e-03,3.727593720314941773e-03,9.967374525161177834e-01
2.040816326530608960e-03,4.714866363457394238e-03,9.958843716191541073e-01
2.040816326530608960e-03,5.963623316594642357e-03,9.948073098009535542e-01
2.040816326530608960e-03,7.543120063354623143e-03,9.934481155675434216e-01
2.040816326530608960e-03,9.540954763499944619e-03,9.917339295803618837e-01
2.040816326530608960e-03,1.206792640639328847e-02,9.895736890817303788e-01
2.040816326530608960e-03,1.526417967175233356e-02,9.868539586584464951e-01
2.040816326530608960e-03,1.930697728883249559e-02,9.834340166988784215e-01
2.040816326530608960e-03,2.442053094548649744e-02,9.791402076414381650e-01
2.040816326530608960e-03,3.088843596477484910e-02,9.737596756322328684e-01
2.040816326530608960e-03,3.906939937054620948e-02,9.670338060312951844e-01
2.040816326530608960e-03,4.941713361323837872e-02,9.586519310135674932e-01
2.040816326530608960e-03,6.250551925273975518e-02,9.482463496746627030e-01
2.040816326530608960e-03,7.906043210907701124e-02,9.353903502731684139e-01
2.040816326530608960e-03,1.000000000000000056e-01,9.196017202945734326e-01
6.122448979591840756e-03,9.999999999999999547e-07,9.999708966800726628e-01
6.122448979591840756e-03,1.264855216855295881e-06,9.999706661795113583e-01
6.122448979591840756e-03,1.599858719606057360e-06,9.999703734786541398e-01
6.122448979591840756e-03,2.023589647725155726e-06,9.999700048943620523e-01
6.122448979591840756e-03,2.559547922699533382e-06,9.999695401460921840e-01
6.122448979591840756e-03,3.237457542817646685e-06,9.999689505853170957e-01
6.122448979591840756e-03,4.094915062380427237e-06,9.999682032557987155e-01
6.122448979591840756e-03,5.179474679231212330e-06,9.999672599128350825e-01
6.122448979591840756e-03,6.551285568595509496e-06,9.999660667457404006e-01
6.122448979591840756e-03,8.286427728546842542e-06,9.999645573952352651e-01
6.122448979591840756e-03,1.048113134154685250e-05,9.999626465004332054e-01
6.122448979591840756e-03,1.325711365590110898e-05,9.999602325854972662e-01
6.122448979591840756e-03,1.676832936811009972e-05,9.999571768217682122e-01
6.122448979591840756e-03,2.120950887920192640e-05,9.999533139229421774e-01
6.122448979591840756e-03,2.682695795279727390e-05,9.999484254889113855e-01
6.122448979591840756e-03,3.393221771895329857e-05,9.999422432562280472e-01
6.122448979591840756e-03,4.291934260128778017e-05,9.999344231376694481e-01
6.122448979591840756e-03,5.428675439323859403e-05,9.999245353115404633e-01
6.122448979591840756e-03,6.866488450042998925e-05,9.999120273696973094e-01
6.122448979591840756e-03,8.685113737513520580e-05,9.998962062141540930e-01
6.122448979591840756e-03,1.098541141987558346e-04,9.998761942578346940e-01
6.122448979591840756e-03,1.389495494373137348e-04,9.998508833761293735e-01
6.122448979591840756e-03,1.757510624854793067e-04,9.998188707204751502e-01
6.122448979591840756e-03,2.222996482526195465e-04,9.997783836226810106e-01
6.122448979591840756e-03,2.811768697974231118e-04,9.997271763558357449e-01
6.122448979591840756e-03,3.556480306223128661e-04,9.996624141813506004e-01
6.122448979591840756e-03,4.498432668969443876e-04,9.995805102588305457e-01
6.122448979591840756e-03,5.689866029018298636e-04,9.994769329658683699e-01
6.122448979591840756e-03,7.196856730011521675e-04,9.993459501298831427e-01
6.122448979591840756e-03,9.102981779915217267e-04,9.991803224978036413e-01
6.122448979591840756e-03,1.151395399326448146e-03,9.989708995137257519e-01
6.122448979591840756e-03,1.456348477501244378e-03,9.987061315962515451e-01
6.122448979591840756e-03,1.842069969326716331e-03,9.983714241143951673e-01
6.122448979591840756e-03,2.329951810515372077e-03,9.979483703700410269e-01
6.122448979591840756e-03,2.947051702551809708e-03,9.974137513078936701e-01
6.122448979591840756e-03,3.727593720314941773e-03,9.967383052432928769e-01
6.122448979591840756e-03,4.714866363457394238e-03,9.958851948823926881e-01
6.122448979591840756e-03,5.963623316594642357e-03,9.948080957300884375e-01
6.122448979591840756e-03,7.543120063354623143e-03,9.934488577182349900e-01
6.122448979591840756e-03,9.540954763499944619e-03,9.917346147754995123e-01
6.122448979591840756e-03,1.206792640639328847e-02,9.895743071503728672e-01
6.122448979591840756e-03,1.526417967175233356e-02,9.868545007197436769e-01
6.122448979591840756e-03,1.930697728883249559e-02,9.834344697238861510e-01
6.122448979591840756e-03,2.442053094548649744e-02,9.791405584507457682e-01
6.122448979591840756e-03,3.088843596477484910e-02,9.737599232943005001e-01
6.122448979591840756e-03,3.906939937054620948e-02,9.670339613122503897e-01
6.122448979591840756e-03,4.941713361323837872e-02,9.586520200378358947e-01
6.122448979591840756e-03,6.250551925273975518e-02,9.482464410214064277e-01
6.122448979591840756e-03,7.906043210907701124e-02,9.353905740049741624e-01
6.122448979591840756e-03,1.000000000000000056e-01,9.196023051437132168e-01
1.020408163265307255e-02,9.999999999999999547e-07,9.999720253614567955e-01
1.020408163265307255e-02,1.264855216855295881e-06,9.999717957847472638e-01
1.020408163265307255e-02,1.599858719606057360e-06,9.999715038737744255e-01
1.020408163265307255e-02,2.023589647725155726e-06,9.999711346588653349e-01
1.020408163265307255e-02,2.559547922699533382e-06,9.999706695461041406e-01
1.020408163265307255e-02,3.237457542817646685e-06,9.999700787139562674e-01
1.020408163265307255e-02,4.094915062380427237e-06,9.999693342516406958e-01
1.020408163265307255e-02,5.179474679231212330e-06,9.999683903369767091e-01
1.020408163265307255e-02,6.551285568595509496e-06,9.999671959717101322e-01
1.020408163265307255e-02,8.286427728546842542e-06,9.999656861521031281e-01
1.020408163265307255e-02,1.048113134154685250e-05,9.999637764895527026e-01
1.020408163265307255e-02,1.325711365590110898e-05,9.999613598788879010e-01
1.020408163265307255e-02,1.676832936811009972e-05,9.999583060914584154e-01
1.020408163265307255e-02,2.120950887920192640e-05,9.999544417882221259e-01
1.020408163265307255e-02,2.682695795279727390e-05,9.999495539700248292e-01
1.020408163265307255e-02,3.393221771895329857e-05,9.999433726834360270e-01
1.020408163265307255e-02,4.291934260128778017e-05,9.999355525546543833e-01
1.020408163265307255e-02,5.428675439323859403e-05,9.999256614784135522e-01
1.020408163265307255e-02,6.866488450042998925e-05,9.999131531717138088e-01
1.020408163265307255e-02,8.685113737513520580e-05,9.998973309760919026e-01
1.020408163265307255e-02,1.098541141987558346e-04,9.998773193028526185e-01
1.020408163265307255e-02,1.389495494373137348e-04,9.998520076460812867e-01
1.020408163265307255e-02,1.757510624854793067e-04,9.998199955323009425e-01
1.020408163265307255e-02,2.222996482526195465e-04,9.997795047835792426e-01
1.020408163265307255e-02,2.811768697974231118e-04,9.997282959055148188e-01
1.020408163265307255e-02,3.556480306223128661e-04,9.996635312024042541e-01
1.020408163265307255e-02,4.498432668969443876e-04,9.995816267784326525e-01
1.020408163265307255e-02,5.689866029018298636e-04,9.994780443957138605e-01
1.020408163265307255e-02,7.196856730011521675e-04,9.993470567714163311e-01
1.020408163265307255e-02,9.102981779915217267e-04,9.991814243066242662e-01
1.020408163265307255e-02,1.151395399326448146e-03,9.989719959038848573e-01
1.020408163265307255e-02,1.456348477501244378e-03,9.987072166998696154e-01
1.020408163265307255e-02,1.842069969326716331e-03,9.983724990043510994e-01
1.020408163265307255e-02,2.329951810515372077e-03,9.979494313123845606e-01
1.020408163265307255e-02,2.947051702551809708e-03,9.974147955903923668e-01
1.020408163265307255e-02,3.727593720314941773e-03,9.967393268249056248e-01
1.020408163265307255e-02,4.714866363457394238e-03,9.958861907541877168e-01
1.020408163265307255e-02,5.963623316594642357e-03,9.948090578105720505e-01
1.020408163265307255e-02,7.543120063354623143e-03,9.934497791620878759e-01
1.020408163265307255e-02,9.540954763499944619e-03,9.917354898254632234e-01
1.020408163265307255e-02,1.206792640639328847e-02,9.895751263953753707e-01
1.020408163265307255e-02,1.526417967175233356e-02,9.868552561532181189e-01
1.020408163265307255e-02,1.930697728883249559e-02,9.834351578503124358e-01
1.020408163265307255e-02,2.442053094548649744e-02,9.791411769955155053e-01
1.020408163265307255e-02,3.088843596477484910e-02,9.737604776836839005e-01
1.020408163265307255e-02,3.906939937054620948e-02,9.670344774257664255e-01
1.020408163265307255e-02,4.941713361323837872e-02,9.586525568359874905e-01
1.020408163265307255e-02,6.250551925273975518e-02,9.482471007084457559e-01
1.020408163265307255e-02,7.906043210907701124e-02,9.353915455900491116e-01
1.020408163265307255e-02,1.000000000000000056e-01,9.196039044448022226e-01
1.428571428571429047e-02,9.999999999999999547e-07,9.999732679355808340e-01
1.428571428571429047e-02,1.264855216855295881e-06,9.999730366990472463e-01
1.428571428571429047e-02,1.599858719606057360e-06,9.999727458279527026e-01
1.428571428571429047e-02,2.023589647725155726e-06,9.999723773592935627e-01
1.428571428571429047e-02,2.559547922699533382e-06,9.999719120553883789e-01
1.428571428571429047e-02,3.237457542817646685e-06,9.999713216537476912e-01
1.428571428571429047e-02,4.094915062380427237e-06,9.999705751834001566e-01
1.428571428571429047e-02,5.179474679231212330e-06,9.999696318295931974e-01
1.428571428571429047e-02,6.551285568595509496e-06,9.999684367244542349e-01
1.428571428571429047e-02,8.286427728546842542e-06,9.999669283177875512e-01
1.428571428571429047e-02,1.048113134154685250e-05,9.999650182762297446e-01
1.428571428571429047e-02,1.325711365590110898e-05,9.999626018937969318e-01
1.428571428571429047e-02,1.676832936811009972e-05,9.999595472715376854e-01
1.428571428571429047e-02,2.120950887920192640e-05,9.999556830810513164e-01
1.428571428571429047e-02,2.682695795279727390e-05,9.999507952670114719e-01
1.428571428571429047e-02,3.393221771895329857e-05,9.999446134962300947e-01
1.428571428571429047e-02,4.291934260128778017e-05,9.999367929553245604e-01
1.428571428571429047e-02,5.428675439323859403e-05,9.999269018805274634e-01
1.428571428571429047e-02,6.866488450042998925e-05,9.999143931960327025e-01
1.428571428571429047e-02,8.685113737513520580e-05,9.998985722320931080e-01
1.428571428571429047e-02,1.098541141987558346e-04,9.998785597267232372e-01
1.428571428571429047e-02,1.389495494373137348e-04,9.998532473280701272e-01
1.428571428571429047e-02,1.757510624854793067e-04,9.998212322894538540e-01
1.428571428571429047e-02,2.222996482526195465e-04,9.997807419827260400e-01
1.428571428571429047e-02,2.811768697974231118e-04,9.997295316048991909e-01
1.428571428571429047e-02,3.556480306223128661e-04,9.996647637307251033e-01
1.428571428571429047e-02,4.498432668969443876e-04,9.995828564248944170e-01
1.428571428571429047e-02,5.689866029018298636e-04,9.994792707321412673e-01
1.428571428571429047e-02,7.196856730011521675e-04,9.993482807670536205e-01
1.428571428571429047e-02,9.102981779915217267e-04,9.991826417550817574e-01
1.428571428571429047e-02,1.151395399326448146e-03,9.989732089524201442e-01
1.428571428571429047e-02,1.456348477501244378e-03,9.987084217537145481e-01
1.428571428571429047e-02,1.842069969326716331e-03,9.983736953707316175e-01
1.428571428571429047e-02,2.329951810515372077e-03,9.979506160238700296e-01
1.428571428571429047e-02,2.947051702551809708e-03,9.974159653092051769e-01
1.428571428571429047e-02,3.727593720314941773e-03,9.967404777155728368e-01
1.428571428571429047e-02,4.714866363457394238e-03,9.958873188395520604e-01
1.428571428571429047e-02,5.963623316594642357e-03,9.948101637051535162e-01
1.428571428571429047e-02,7.543120063354623143e-03,9.934508533453577650e-01
1.428571428571429047e-02,9.540954763499944619e-03,9.917365247117707616e-01
1.428571428571429047e-02,1.206792640639328847e-02,9.895761210634114180e-01
1.428571428571429047e-02,1.526417967175233356e-02,9.868562050929545748e-01
1.428571428571429047e-02,1.930697728883249559e-02,9.834360604874811118e-01
1.428571428571429047e-02,2.442053094548649744e-02,9.791420388815837983e-01
1.428571428571429047e-02,3.088843596477484910e-02,9.737613241398607178e-01
1.428571428571429047e-02,3.906939937054620948e-02,9.670353436355954013e-01
1.428571428571429047e-02,4.941713361323837872e-02,9.586535178064535812e-01
1.428571428571429047e-02,6.250551925273975518e-02,9.482483014736563520e-01
1.428571428571429047e-02,7.906043210907701124e-02,9.353932206618771339e-01
1.428571428571429047e-02,1.000000000000000056e-01,9.196064386534207324e-01
1.836734693877550839e-02,9.999999999999999547e-07,9.999745809718567635e-01
1.836734693877550839e-02,1.264855216855295881e-06,9.999743510882478370e-01
1.836734693877550839e-02,1.599858719606057360e-06,9.999740599842380506e-01
1.836734693877550839e-02,2.023589647725155726e-06,9.999736906906099287e-01
1.836734693877550839e-02,2.559547922699533382e-06,9.999732231478946076e-01
1.836734693877550839e-02,3.237457542817646685e-06,9.999726343915262827e-01
1.836734693877550839e-02,4.094915062380427237e-06,9.999718879567778274e-01
1.836734693877550839e-02,5.179474679231212330e-06,9.999709446581445116e-01
1.836734693877550839e-02,6.551285568595509496e-06,9.999697521801994560e-01
1.836734693877550839e-02,8.286427728546842542e-06,9.999682395272803115e-01
1.836734693877550839e-02,1.048113134154685250e-05,9.999663308428222708e-01
1.836734693877550839e-02,1.325711365590110898e-05,9.999639170342490280e-01
1.836734693877550839e-02,1.676832936811009972e-05,9.999608591515061207e-01
1.836734693877550839e-02,2.120950887920192640e-05,9.999569956254898973e-01
1.836734693877550839e-02,2.682695795279727390e-05,9.999521086840410522e-01
1.836734693877550839e-02,3.393221771895329857e-05,9.999459254675368003e-01
1.836734693877550839e-02,4.291934260128778017e-05,9.999381063215456722e-01
1.836734693877550839e-02,5.428675439323859403e-05,9.999282160279507892e-01
1.836734693877550839e-02,6.866488450042998925e-05,9.999157064246715354e-01
1.836734693877550839e-02,8.685113737513520580e-05,9.998998830143939198e-01
1.836734693877550839e-02,1.098541141987558346e-04,9.998798691954641216e-01
1.836734693877550839e-02,1.389495494373137348e-04,9.998545560167041435e-01
1.836734693877550839e-02,1.757510624854793067e-04,9.998225411808054908e-01
1.836734693877550839e-02,2.222996482526195465e-04,9.997820506610175517e-01
1.836734693877550839e-02,2.811768697974231118e-04,9.997308392605819272e-01
1.836734693877550839e-02,3.556480306223128661e-04,9.996660713524544439e-01
1.836734693877550839e-02,4.498432668969443876e-04,9.995841617346890029e-01
1.836734693877550839e-02,5.689866029018298636e-04,9.994805751923695469e-01
1.836734693877550839e-02,7.196856730011521675e-04,9.993495798299361077e-01
1.836734693877550839e-02,9.102981779915217267e-04,9.991839368590281767e-01
1.836734693877550839e-02,1.151395399326448146e-03,9.989744989156831290e-01
1.836734693877550839e-02,1.456348477501244378e-03,9.987097077934129485e-01
1.836734693877550839e-02,1.842069969326716331e-03,9.983749735765111710e-01
1.836734693877550839e-02,2.329951810515372077e-03,9.979518843789532134e-01
1.836734693877550839e-02,2.947051702551809708e-03,9.974172222250357045e-01
1.836734693877550839e-02,3.727593720314941773e-03,9.967417214722121832e-01
1.836734693877550839e-02,4.714866363457394238e-03,9.958885488457993596e-01
1.836734693877550839e-02,5.963623316594642357e-03,9.948113712984016921e-01
1.836734693877550839e-02,7.543120063354623143e-03,9.934520382818540218e-01
1.836734693877550839e-02,9.540954763499944619e-03,9.917376869704550568e-01
1.836734693877550839e-02,1.206792640639328847e-02,9.895772558458000301e-01
1.836734693877550839e-02,1.526417967175233356e-02,9.868573129663696930e-01
1.836734693877550839e-02,1.930697728883249559e-02,9.834371453043536659e-01
1.836734693877550839e-02,2.442053094548649744e-02,9.791431186993101443e-01
1.836734693877550839e-02,3.088843596477484910e-02,9.737624206783282999e-01
1.836734693877550839e-02,3.906939937054620948e-02,9.670365153585974705e-01
1.836734693877550839e-02,4.941713361323837872e-02,9.586548606412526041e-01
1.836734693877550839e-02,6.250551925273975518e-02,9.482499701588359420e-01
1.836734693877550839e-02,7.906043210907701124e-02,9.353954821408559939e-01
1.836734693877550839e-02,1.000000000000000056e-01,9.196097227301490706e-01
2.244897959183674019e-02,9.999999999999999547e-07,9.999759291574709108e-01
2.244897959183674019e-02,1.264855216855295881e-06,9.999756989173017585e-01
2.244897959183674019e-02,1.599858719606057360e-06,9.999754056845288064e-01
2.244897959183674019e-02,2.023589647725155726e-06,9.999750379811586098e-01
2.244897959183674019e-02,2.559547922699533382e-06,9.999745738891562263e-01
2.244897959183674019e-02,3.237457542817646685e-06,9.999739824168203395e-01
2.244897959183674019e-02,4.094915062380427237e-06,9.999732343318779026e-01
2.244897959183674019e-02,5.179474679231212330e-06,9.999722923290037535e-01
2.244897959183674019e-02,6.551285568595509496e-06,9.999710977829943115e-01
2.244897959183674019e-02,8.286427728546842542e-06,9.999695896807003770e-01
2.244897959183674019e-02,1.048113134154685250e-05,9.999676791861008551e-01
2.244897959183674019e-02,1.325711365590110898e-05,9.999652656033454212e-01
2.244897959183674019e-02,1.676832936811009972e-05,9.999622082683180535e-01
2.244897959183674019e-02,2.120950887920192640e-05,9.999583453665223942e-01
2.244897959183674019e-02,2.682695795279727390e-05,9.999534565083243454e-01
2.244897959183674019e-02,3.393221771895329857e-05,9.999472748934874478e-01
2.244897959183674019e-02,4.291934260128778017e-05,9.999394536526766686e-01
2.244897959183674019e-02,5.428675439323859403e-05,9.999295635640641500e-01
2.244897959183674019e-02,6.866488450042998925e-05,9.999170530876952956e-01
2.244897959183674019e-02,8.685113737513520580e-05,9.999012309007723198e-01
2.244897959183674019e-02,1.098541141987558346e-04,9.998812171408445471e-01
2.244897959183674019e-02,1.389495494373137348e-04,9.998559023157709280e-01
2.244897959183674019e-02,1.757510624854793067e-04,9.998238879009333502e-01
2.244897959183674019e-02,2.222996482526195465e-04,9.997833962946026665e-01
2.244897959183674019e-02,2.811768697974231118e-04,9.997321841810392629e-01
2.244897959183674019e-02,3.556480306223128661e-04,9.996674153393001472e-01
2.244897959183674019e-02,4.498432668969443876e-04,9.995855047712375319e-01
2.244897959183674019e-02,5.689866029018298636e-04,9.994819149849678563e-01
2.244897959183674019e-02,7.196856730011521675e-04,9.993509185189889399e-01
2.244897959183674019e-02,9.102981779915217267e-04,9.991852750861442978e-01
2.244897959183674019e-02,1.151395399326448146e-03,9.989758323480925073e-01
2.244897959183674019e-02,1.456348477501244378e-03,9.987110364750486635e-01
2.244897959183674019e-02,1.842069969326716331e-03,9.983762968311690189e-01
2.244897959183674019e-02,2.329951810515372077e-03,9.979532041154318689e-01
2.244897959183674019e-02,2.947051702551809708e-03,9.974185335409980757e-01
2.244897959183674019e-02,3.727593720314941773e-03,9.967430254746391105e-01
2.244897959183674019e-02,4.714866363457394238e-03,9.958898419867907581e-01
2.244897959183674019e-02,5.963623316594642357e-03,9.948126542847933740e-01
2.244897959183674019e-02,7.543120063354623143e-03,9.934533070088648055e-01
2.244897959183674019e-02,9.540954763499944619e-03,9.917389426106488770e-01
2.244897959183674019e-02,1.206792640639328847e-02,9.895784989638559681e-01
2.244897959183674019e-02,1.526417967175233356e-02,9.868585471472418602e-01
2.244897959183674019e-02,1.930697728883249559e-02,9.834383820392242903e-01
2.244897959183674019e-02,2.442053094548649744e-02,9.791443756040633106e-01
2.244897959183674019e-02,3.088843596477484910e-02,9.737637339533183889e-01
2.244897959183674019e-02,3.906939937054620948e-02,9.670379433056319751e-01
2.244897959183674019e-02,4.941713361323837872e-02,9.586565055064231178e-01
2.244897959183674019e-02,6.250551925273975518e-02,9.482519996267886331e-01
2.244897959183674019e-02,7.906043210907701124e-02,9.353981706258539530e-01
2.244897959183674019e-02,1.000000000000000056e-01,9.196135014778543670e-01
2.653061224489797199e-02,9.999999999999999547e-07,9.999772824100020552e-01
2.653061224489797199e-02,1.264855216855295881e-06,9.999770520289028575e-01
2.653061224489797199e-02,1.599858719606057360e-06,9.999767593486152961e-01
2.653061224489797199e-02,2.023589647725155726e-06,9.999763914375580098e-01
2.653061224489797199e-02,2.559547922699533382e-06,9.999759250871239624e-01
2.653061224489797199e-02,3.237457542817646685e-06,9.999753354113449788e-01
2.653061224489797199e-02,4.094915062380427237e-06,9.999745886287019214e-01
2.653061224489797199e-02,5.179474679231212330e-06,9.999736447721917498e-01
2.653061224489797199e-02,6.551285568595509496e-06,9.999724515085205434e-01
2.653061224489797199e-02,8.286427728546842542e-06,9.999709411458345132e-01
2.653061224489797199e-02,1.048113134154685250e-05,9.999690320409166944e-01
2.653061224489797199e-02,1.325711365590110898e-05,9.999666159767667262e-01
2.653061224489797199e-02,1.676832936811009972e-05,9.999635612155046704e-01
2.653061224489797199e-02,2.120950887920192640e-05,9.999596972509796622e-01
2.653061224489797199e-02,2.682695795279727390e-05,9.999548078401729878e-01
2.653061224489797199e-02,3.393221771895329857e-05,9.999486265093522341e-01
2.653061224489797199e-02,4.291934260128778017e-05,9.999408062866719238e-01
2.653061224489797199e-02,5.428675439323859403e-05,9.999309138639579375e-01
2.653061224489797199e-02,6.866488450042998925e-05,9.999184053930472160e-01
2.653061224489797199e-02,8.685113737513520580e-05,9.999025832839747441e-01
2.653061224489797199e-02,1.098541141987558346e-04,9.998825690525164900e-01
2.653061224489797199e-02,1.389495494373137348e-04,9.998572554489797426e-01
2.653061224489797199e-02,1.757510624854793067e-04,9.998252397860051266e-01
2.653061224489797199e-02,2.222996482526195465e-04,9.997847472011648362e-01
2.653061224489797199e-02,2.811768697974231118e-04,9.997335352880237780e-01
2.653061224489797199e-02,3.556480306223128661e-04,9.996687659766141376e-01
2.653061224489797199e-02,4.498432668969443876e-04,9.995868527336065901e-01
2.653061224489797199e-02,5.689866029018298636e-04,9.994832631897579978e-01
2.653061224489797199e-02,7.196856730011521675e-04,9.993522656466815590e-01
2.653061224489797199e-02,9.102981779915217267e-04,9.991866215633150583e-01
2.653061224489797199e-02,1.151395399326448146e-03,9.989771780171675664e-01
2.653061224489797199e-02,1.456348477501244378e-03,9.987123794682737365e-01
2.653061224489797199e-02,1.842069969326716331e-03,9.983776392472230032e-01
2.653061224489797199e-02,2.329951810515372077e-03,9.979545407765850751e-01
2.653061224489797199e-02,2.947051702551809708e-03,9.974198701952650126e-01
2.653061224489797199e-02,3.727593720314941773e-03,9.967443586314366222e-01
2.653061224489797199e-02,4.714866363457394238e-03,9.958911702134000121e-01
2.653061224489797199e-02,5.963623316594642357e-03,9.948139779205412703e-01
2.653061224489797199e-02,7.543120063354623143e-03,9.934546295189347065e-01
2.653061224489797199e-02,9.540954763499944619e-03,9.917402635212693163e-01
2.653061224489797199e-02,1.206792640639328847e-02,9.895798194932343694e-01
2.653061224489797199e-02,1.526417967175233356e-02,9.868598778956523265e-01
2.653061224489797199e-02,1.930697728883249559e-02,9.834397347675628565e-01
2.653061224489797199e-02,2.442053094548649744e-02,9.791457710215349941e-01
2.653061224489797199e-02,3.088843596477484910e-02,9.737652102934083453e-01
2.653061224489797199e-02,3.906939937054620948e-02,9.670395604557472380e-01
2.653061224489797199e-02,4.941713361323837872e-02,9.586583636920461560e-01
2.653061224489797199e-02,6.250551925273975518e-02,9.482542621046045062e-01
2.653061224489797199e-02,7.906043210907701124e-02,9.354010885258401409e-01
2.653061224489797199e-02,1.000000000000000056e-01,9.196174766554383595e-01
3.061224489795918990e-02,9.999999999999999547e-07,9.999786135811702392e-01
3.061224489795918990e-02,1.264855216855295881e-06,9.999783837308687806e-01
3.061224489795918990e-02,1.599858719606057360e-06,9.999780918948057984e-01
3.061224489795918990e-02,2.023589647725155726e-06,9.999777241476169864e-01
3.061224489795918990e-02,2.559547922699533382e-06,9.999772571276892563e-01
3.061224489795918990e-02,3.237457542817646685e-06,9.999766674196161054e-01
3.061224489795918990e-02,4.094915062380427237e-06,9.999759220498976031e-01
3.061224489795918990e-02,5.179474679231212330e-06,9.999749772854806817e-01
3.061224489795918990e-02,6.551285568595509496e-06,9.999737841772519120e-01
3.061224489795918990e-02,8.286427728546842542e-06,9.999722748167744202e-01
3.061224489795918990e-02,1.048113134154685250e-05,9.999703652940681309e-01
3.061224489795918990e-02,1.325711365590110898e-05,9.999679485761486797e-01
3.061224489795918990e-02,1.676832936811009972e-05,9.999648924408475192e-01
3.061224489795918990e-02,2.120950887920192640e-05,9.999610288622678977e-01
3.061224489795918990e-02,2.682695795279727390e-05,9.999561418833243787e-01
3.061224489795918990e-02,3.393221771895329857e-05,9.999499593509101336e-01
3.061224489795918990e-02,4.291934260128778017e-05,9.999421384525466472e-01
3.061224489795918990e-02,5.428675439323859403e-05,9.999322475319712966e-01
3.061224489795918990e-02,6.866488450042998925e-05,9.999197373278696510e-01
3.061224489795918990e-02,8.685113737513520580e-05,9.999039161541513066e-01
3.061224489795918990e-02,1.098541141987558346e-04,9.998839012913210977e-01
3.061224489795918990e-02,1.389495494373137348e-04,9.998585888166757751e-01
3.061224489795918990e-02,1.757510624854793067e-04,9.998265725558246331e-01
3.061224489795918990e-02,2.222996482526195465e-04,9.997860798635107571e-01
3.061224489795918990e-02,2.811768697974231118e-04,9.997348678999551375e-01
3.061224489795918990e-02,3.556480306223128661e-04,9.996700986141812129e-01
3.061224489795918990e-02,4.498432668969443876e-04,9.995881846756988764e-01
3.061224489795918990e-02,5.689866029018298636e-04,9.994845962409122375e-01
3.061224489795918990e-02,7.196856730011521675e-04,9.993535992241556754e-01
3.061224489795918990e-02,9.102981779915217267e-04,9.991879541674556497e-01
3.061224489795918990e-02,1.151395399326448146e-03,9.989785109416690068e-01
3.061224489795918990e-02,1.456348477501244378e-03,9.987137131458525552e-01
3.061224489795918990e-02,1.842069969326716331e-03,9.983789718033823091e-01
3.061224489795918990e-02,2.329951810515372077e-03,9.979558769394633044e-01
3.061224489795918990e-02,2.947051702551809708e-03,9.974212037488370264e-01
3.061224489795918990e-02,3.727593720314941773e-03,9.967456928446626341e-01
3.061224489795918990e-02,4.714866363457394238e-03,9.958925079504933331e-01
3.061224489795918990e-02,5.963623316594642357e-03,9.948153195973621354e-01
