T,AGF,Avg_Leakage,Unitary_Error
8.650000000000000000e+01,9.999945611983335203e-01,5.438779192151743658e-06,1.304790599232497073e-05
8.700000000000000000e+01,9.999974862382849938e-01,2.513754790961497676e-06,6.265545957617746353e-06
8.750000000000000000e+01,9.999913536729266861e-01,8.646276076607062322e-06,1.977028986477336048e-05
8.800000000000000000e+01,9.999974709421642904e-01,2.529051118582703594e-06,5.811667982524859610e-06
8.850000000000000000e+01,9.999946736601301733e-01,5.326322231047342370e-06,1.147797962364194291e-05
8.900000000000000000e+01,9.999977993540489773e-01,2.200640229682582216e-06,4.676093494193622746e-06
8.950000000000000000e+01,9.999918119071971034e-01,8.188048902596500866e-06,1.733262648051514532e-05
9.000000000000000000e+01,9.999967922984158708e-01,3.207696079310373705e-06,6.480468129677063871e-06
9.050000000000000000e+01,9.999951805099398516e-01,4.819475948630858042e-06,9.685584468344110576e-06
9.100000000000000000e+01,9.999976229277111051e-01,2.377068242465085746e-06,4.813236915146568151e-06
9.150000000000000000e+01,9.999927795368532824e-01,7.220426296111748243e-06,1.499792809922517733e-05
9.200000000000000000e+01,9.999957526996368085e-01,4.247293449083366923e-06,7.992655439825746555e-06
9.250000000000000000e+01,9.999959548309653723e-01,4.045159257282104903e-06,8.399728406605078135e-06
9.300000000000000000e+01,9.999970933058829337e-01,2.906690351245355686e-06,5.930446212443207799e-06
9.350000000000000000e+01,9.999940717246532662e-01,5.928249907666272023e-06,1.319637179042487674e-05
9.400000000000000000e+01,9.999945616935708159e-01,5.438286113934598376e-06,1.243781660886789098e-05
9.450000000000000000e+01,9.999968052738618107e-01,3.194720078480983716e-06,7.495601044293920268e-06
9.500000000000000000e+01,9.999964096604416763e-01,3.590329888419896420e-06,8.764435345698373681e-06
9.550000000000000000e+01,9.999954526625129958e-01,4.547322289938371398e-06,1.147207369189828796e-05
9.600000000000000000e+01,9.999934588517233047e-01,6.541107917812372108e-06,1.642129638912415146e-05
9.650000000000000000e+01,9.999975206845510556e-01,2.479310600461692715e-06,6.409929014239423850e-06
9.700000000000000000e+01,9.999957843575721927e-01,4.215625401815525919e-06,1.091202416536596331e-05
9.750000000000000000e+01,9.999966856429306494e-01,3.314347767263692290e-06,9.216452988569656668e-06
9.800000000000000000e+01,9.999926664858943548e-01,7.333465393777327535e-06,1.841674456404263083e-05
9.850000000000000000e+01,9.999979199409224639e-01,2.080054262415531596e-06,4.940289042520973339e-06
9.900000000000000000e+01,9.999953967610073491e-01,4.603221251980871287e-06,1.140410453026596826e-05
9.950000000000000000e+01,9.999975821303811463e-01,2.417863642995010665e-06,6.473320977584684499e-06
1.000000000000000000e+02,9.999923414418425693e-01,7.658515445069236094e-06,1.805528370035780483e-05
1.005000000000000000e+02,9.999978911090755540e-01,2.108885781310076979e-06,4.667156714432962872e-06
1.010000000000000000e+02,9.999953520301859689e-01,4.647955817588256267e-06,1.039529804636174504e-05
1.015000000000000000e+02,9.999980355203221816e-01,1.964475069921034489e-06,4.118838185740436586e-06
1.020000000000000000e+02,9.999925473632880202e-01,7.452601195750974128e-06,1.615284382117110340e-05
1.025000000000000000e+02,9.999974176030210771e-01,2.582392277544753867e-06,5.699296383054885951e-06
1.030000000000000000e+02,9.999956640386882256e-01,4.335950273409716615e-06,8.809851831825810109e-06
1.035000000000000000e+02,9.999980396336018984e-01,1.960362759484413075e-06,4.294226634948827837e-06
1.040000000000000000e+02,9.999932415146940423e-01,6.758454515670697660e-06,1.395203402210221100e-05
1.045000000000000000e+02,9.999965798452977728e-01,3.420150492622342497e-06,5.833526580567571784e-06
1.050000000000000000e+02,9.999962547344779518e-01,3.745257296183801543e-06,7.509921259529761528e-06
1.055000000000000000e+02,9.999976820376857978e-01,2.317959847647488303e-06,4.289703038451442296e-06
1.060000000000000000e+02,9.999942924506705078e-01,5.707526076453861563e-06,1.218343060904736319e-05
1.065000000000000000e+02,9.999955385061705115e-01,4.461482968426411233e-06,9.509927536455187180e-06
1.070000000000000000e+02,9.999969758449180901e-01,3.024149920899388277e-06,6.676886727507991282e-06
1.075000000000000000e+02,9.999971180872380128e-01,2.881907792351423581e-06,6.606175023016191972e-06
1.080000000000000000e+02,9.999955056834821665e-01,4.494302077301393084e-06,1.071549836706431336e-05
1.085000000000000000e+02,9.999944982428352613e-01,5.501730655221859223e-06,1.341739980398326537e-05
1.090000000000000000e+02,9.999976452782053382e-01,2.354718042191228378e-06,5.890203857550346811e-06
1.095000000000000000e+02,9.999965331283554582e-01,3.466860612588718027e-06,8.859157120344463010e-06
1.100000000000000000e+02,9.999966687711052682e-01,3.331220218061314853e-06,8.966801972709603774e-06
1.105000000000000000e+02,9.999936648346947621e-01,6.335127076040336647e-06,1.600182849936793161e-05
1.110000000000000000e+02,9.999980910833992098e-01,1.908912930254080820e-06,4.770575645185459734e-06
1.115000000000000000e+02,9.999960989894407515e-01,3.900996684319535390e-06,9.900599976186974516e-06
1.120000000000000000e+02,9.999975943396355316e-01,2.405654881770802334e-06,6.680575334039318136e-06
1.125000000000000000e+02,9.999932025101644362e-01,6.797453034529388205e-06,1.647517479375082416e-05
1.130000000000000000e+02,9.999981883449711173e-01,1.811651092753496783e-06,3.683678923449562603e-06
1.135000000000000000e+02,9.999959357648033897e-01,4.064223526917265517e-06,9.465375464867697985e-06
1.140000000000000000e+02,9.999981577378187492e-01,1.842258322587442265e-06,4.352700838317069554e-06
1.145000000000000000e+02,9.999932009305861902e-01,6.799039341615076282e-06,1.519231545543675566e-05
1.150000000000000000e+02,9.999978897794112864e-01,2.110216602513315109e-06,4.874759871542622136e-06
1.155000000000000000e+02,9.999960880332494639e-01,3.911957833419021924e-06,8.167193980668230324e-06
1.160000000000000000e+02,9.999983173572974948e-01,1.682639503508553958e-06,3.695376460277621788e-06
1.165000000000000000e+02,9.999936592992929585e-01,6.340674857358008509e-06,1.320858752396070201e-05
1.170000000000000000e+02,9.999972342352976273e-01,2.765761493744856026e-06,5.155070494478053433e-06
1.175000000000000000e+02,9.999965179319832975e-01,3.482061083998067019e-06,6.875180153742554978e-06
1.180000000000000000e+02,9.999981183702331133e-01,1.881627638117278067e-06,3.598214386224540817e-06
1.185000000000000000e+02,9.999944903726902812e-01,5.509606190140514670e-06,1.143715499618558340e-05
1.190000000000000000e+02,9.999963399717289869e-01,3.660022616952529617e-06,7.160316214949169478e-06
1.195000000000000000e+02,9.999971156702990305e-01,2.884325094459905259e-06,6.021902526964773017e-06
1.200000000000000000e+02,9.999976770479579447e-01,2.322949506611271531e-06,4.899413043379929888e-06
1.205000000000000000e+02,9.999955390610442141e-01,4.460924873633809185e-06,1.007065732172574002e-05
1.210000000000000000e+02,9.999953767655724857e-01,4.623218140153984024e-06,1.077739926014231742e-05
1.215000000000000000e+02,9.999977288436883160e-01,2.271153260152702913e-06,5.400668206645420355e-06
1.220000000000000000e+02,9.999971504590139393e-01,2.849534376875295649e-06,7.051774691291257113e-06
1.225000000000000000e+02,9.999966185743028868e-01,3.381417301162592537e-06,8.676487269321242479e-06
